question,answer
"Khoản 3a quy định học phần chỉ được tích lũy khi đạt từ điểm D trở lên. Vậy, theo thang điểm 10, điểm số tối thiểu sinh viên cần đạt là bao nhiêu?",Không có thông tin.
"Điểm học phần được tính từ tổng các điểm thành phần nhân với trọng số (Khoản 3). Nếu điểm tổng kết theo thang điểm 10 là 6.7, điểm chữ tương ứng và cách quy đổi sang thang điểm 4 theo Khoản 3a là gì?",Không có thông tin.
"Theo Khoản 3c, điểm I (chưa hoàn thiện) được áp dụng trong trường hợp nào và nếu sinh viên không hoàn thành học phần trong thời hạn quy định, hậu quả sẽ là gì?",Không có thông tin.
Điểm R được ghi nhận cho các học phần sinh viên rút theo quy định (Khoản 3c). Điểm này có được tính vào Điểm trung bình chung học kỳ (ĐTBCHK) và Điểm trung bình chung tích lũy (ĐTBCTL) không?,Không có thông tin về việc điểm R được ghi nhận cho các học phần sinh viên rút theo quy định (Khoản 3c) có được tính vào Điểm trung bình chung học kỳ (ĐTBCHK) và Điểm trung bình chung tích lũy (ĐTBCTL) hay không.
"Sinh viên chuyển trường hoặc học văn bằng 2 có thể được bảo lưu và chuyển điểm học phần (Khoản 3d). Vậy, điểm tối thiểu theo thang điểm 10 họ cần đạt ở học phần đó là bao nhiêu theo Khoản 3a?",Không có thông tin.
"Điểm trung bình chung học kỳ (ĐTBCHK) được tính dựa trên điểm các học phần đã học trong kỳ, kể cả điểm F (Khoản 1b). Vậy, điểm F này được quy đổi thành điểm số bao nhiêu theo Khoản 2 khi tính ĐTBCHK?","Điểm F được tính vào điểm trung bình chung học kỳ. Tuy nhiên, không có thông tin về việc điểm F được quy đổi thành điểm số cụ thể nào khi tính điểm trung bình chung học kỳ."
"Điểm trung bình chung tích lũy (ĐTBCTL) không bao gồm các học phần bị điểm F (Khoản 1b). Nếu một sinh viên có ĐTBCTL là 3.3, họ sẽ được xếp loại học lực gì theo Khoản 4?","Sinh viên có điểm trung bình chung tích lũy (ĐTBCTL) là 3.3, không tính các học phần bị điểm F.  Không có thông tin về xếp loại học lực theo Khoản 4."
"Theo Khoản 4, để được xếp loại học lực Khá, sinh viên cần đạt ĐTBCHK hoặc ĐTBCTL trong khoảng nào, và theo Khoản 2, những điểm chữ nào (ví dụ C, C+, B) tương ứng với khoảng điểm số này?",Không có thông tin.
"Tổng số tín chỉ tích lũy dùng để xếp trình độ năm học chỉ tính các học phần có điểm từ D trở lên (Khoản 1a). Nếu một sinh viên chương trình Cử nhân tích lũy được 70 tín chỉ (đã trừ các học phần điểm F), họ sẽ được xếp vào trình độ năm thứ mấy theo Khoản 5?",Không có thông tin.
"Khoản 1b định nghĩa ĐTBCHK tính cả điểm F, trong khi ĐTBCTL không tính điểm F. Nếu một sinh viên có ĐTBCHK là 1.8, loại học lực tương ứng theo Khoản 4 là gì?",Không có thông tin.
"Giảng viên cần nộp điểm thi về Phòng Đào tạo trong thời hạn bao lâu kể từ ngày thi, và Phòng nào chịu trách nhiệm xử lý Điểm trung bình chung học kỳ (ĐTBCHK) của sinh viên?",Không có thông tin.
"Điểm rèn luyện (ĐRL) được đánh giá vào các học kỳ nào, và việc bị xếp loại rèn luyện kém trong cả năm học hai lần liên tiếp (trong toàn khóa học) dẫn đến hình thức xử lý nào?",Không có thông tin.
"Sinh viên có Điểm trung bình học kỳ (ĐTBCHK) dưới 1,0 ở các học kỳ (trừ học kỳ đầu) sẽ bị xử lý như thế nào, và nếu tình trạng này lặp lại dẫn đến bị cảnh báo học tập hai lần liên tiếp thì hậu quả cuối cùng là gì?",Không có thông tin.
"Để được nhận đề tài khóa luận hoặc tiểu luận tốt nghiệp, sinh viên ngành/chuyên ngành được cấp bằng Cử nhân cần tích lũy tối thiểu bao nhiêu tín chỉ và đạt Điểm trung bình chung tích lũy (ĐTBCTL) hệ 4 từ bao nhiêu trở lên?",Không có thông tin.
"Ai là người quyết định cán bộ chấm tiểu luận tốt nghiệp, và điểm kết quả khóa luận tốt nghiệp được tính dựa trên điểm của những ai?",Không có thông tin.
"Sinh viên cần đạt Điểm trung bình chung tích lũy (ĐTBCTL) tối thiểu bao nhiêu để đủ điều kiện xét tốt nghiệp, và mức ĐTBCTL nào được xếp loại tốt nghiệp loại Giỏi?",Không có thông tin.
"Nếu sinh viên đạt ĐTBCTL toàn khóa loại Xuất sắc (từ 3,60 đến 4,00) nhưng đã học lại các học phần bắt buộc vượt quá 5% tổng số tín chỉ quy định, hạng tốt nghiệp của sinh viên đó sẽ bị ảnh hưởng như thế nào?",Không có thông tin.
"Việc chậm đóng học phí ảnh hưởng đến kết quả đánh giá rèn luyện trong học kỳ đó ra sao, và kết quả rèn luyện này có được ghi vào bảng điểm toàn khóa khi sinh viên ra trường không?",Không có thông tin.
"Giảng viên chịu trách nhiệm công bố điểm đánh giá thành phần trước khi nào, và đơn vị nào xử lý tất cả khiếu nại liên quan đến kết quả học tập của học phần trong học kỳ đó?",Không có thông tin.
"Sinh viên bị xếp loại rèn luyện kém cả năm học sẽ bị xử lý thế nào ở năm học tiếp theo, và ĐRL của sinh viên từng học kỳ được dùng làm tiêu chí để xét việc gì?",Không có thông tin.
"Quyết định cảnh báo học tập và buộc thôi học thường được trường công bố vào những tháng nào trong năm, và thông báo này có được gửi về gia đình và địa phương của sinh viên không?","Thông báo về quyết định cảnh báo học tập và buộc thôi học được gửi đến gia đình và địa phương của sinh viên.  Tuy nhiên, không có thông tin về thời điểm trong năm trường công bố các quyết định này."
"Tiểu luận tốt nghiệp đối với ngành/chuyên ngành được cấp bằng Kỹ sư có khối lượng bao nhiêu tín chỉ, và người hướng dẫn khóa luận này có được tham gia hội đồng đánh giá kết quả không?",Không có thông tin về khối lượng tín chỉ của tiểu luận tốt nghiệp đối với ngành/chuyên ngành được cấp bằng Kỹ sư.  Cũng không có thông tin về việc người hướng dẫn khóa luận có được tham gia hội đồng đánh giá kết quả hay không.
"Sinh viên có thể xem kết quả học tập (ĐTBCHK, ĐTBCNH, ĐTBCTL) ở đâu, và việc xét và công nhận tốt nghiệp hàng năm diễn ra vào tuần thứ mấy của các tháng nào?",Không có thông tin.
"Nếu sinh viên không hoàn thành đề tài khóa luận đã được phân công, một trong các lựa chọn thay thế là gì, và khi thực hiện lại đề tài khóa luận khác, giảng viên hướng dẫn có phải là người cũ không?",Không có thông tin.
"Sinh viên muốn xin nghỉ học tạm thời vì lý do cá nhân cần đạt ĐTBCTL tối thiểu bao nhiêu, và nếu sinh viên đang học cùng lúc hai chương trình mà ĐTBCTL chương trình thứ nhất bị xếp loại dưới trung bình thì sao?",Không có thông tin.
"Thời gian nghỉ học tạm thời vì nhu cầu cá nhân được tính vào thời gian học chính thức không, và thời gian tối đa được phép học đối với sinh viên học cùng lúc hai chương trình là bao lâu?",Không có thông tin về việc thời gian nghỉ học tạm thời vì nhu cầu cá nhân có được tính vào thời gian học chính thức hay không.  Cũng không có thông tin về thời gian tối đa được phép học đối với sinh viên học cùng lúc hai chương trình.
"Hệ thống đào tạo trực tuyến (e-Learning – NLU) của trường được phát triển trên nền tảng nào, và sinh viên có trách nhiệm gì đối với tài khoản học trực tuyến của mình?","Hệ thống đào tạo trực tuyến e-Learning – NLU của trường được xây dựng trên nền tảng Edmodo. Sinh viên có trách nhiệm bảo mật tài khoản của mình, không để người khác sử dụng."
"Khi tham gia lớp học trực tuyến qua các công cụ như Zoom, Google Meet, sinh viên cần sử dụng micro như thế nào và phải đảm bảo trang phục ra sao?",Không có thông tin.
"Điểm đánh giá quá trình học trực tuyến trong học phần đào tạo kết hợp đóng góp tối đa bao nhiêu phần trăm trọng số điểm học phần, và việc đánh giá này phải đảm bảo những yếu tố nào?",Không có thông tin.
"Việc tổ chức thi cuối kỳ bằng hình thức trực tuyến cần điều kiện gì về phần mềm và ngân hàng câu hỏi, đồng thời hình thức này có áp dụng cho học phần thi tay nghề không?",Không có thông tin.
"Sinh viên được đăng ký học chương trình thứ hai sớm nhất khi nào, và một trong các điều kiện về học lực để đăng ký là gì?",Sinh viên có thể đăng ký học chương trình thứ hai trước khi mỗi học kỳ chính bắt đầu.  Không có thông tin về điều kiện học lực để đăng ký.
"Nếu sinh viên xin thôi học vì lý do cá nhân thì kết quả học phần đã tích lũy được xử lý ra sao, và những sinh viên này muốn quay lại học phải làm gì?",Không có thông tin.
"Việc bảo vệ và đánh giá đồ án, khóa luận bằng hình thức trực tuyến cần có sự đồng thuận của ai, và diễn biến buổi bảo vệ phải được xử lý như thế nào?",Không có thông tin.
"Sinh viên nghỉ học tạm thời có phải hoàn thành nghĩa vụ học phí cho học kỳ xin nghỉ không, và sinh viên học hai chương trình được hưởng các chế độ quyền lợi đối với chương trình nào?",Không có thông tin.
"Một sinh viên hệ chính quy đạt ĐTBTL loại Giỏi và xếp loại rèn luyện Xuất sắc, nhưng tốt nghiệp trễ hơn thời gian thiết kế của chương trình đào tạo. Sinh viên này có được xét khen thưởng danh hiệu tốt nghiệp loại Giỏi không?",Không có thông tin.
"Khoa/Bộ môn có 700 sinh viên (hệ chính quy) thì được chọn tối đa bao nhiêu Sinh viên tiêu biểu (SVTB) cuối năm học, và nếu một ngành trong khoa đó có 50 sinh viên tốt nghiệp thì xét được bao nhiêu Thủ khoa, Á khoa tốt nghiệp toàn khóa cho ngành đó?",Không có thông tin.
Sinh viên A (hệ chính quy) có ĐTBTL Xuất sắc và rèn luyện Khá. Sinh viên B (hệ VLVH) có ĐTBTL Xuất sắc. Cả hai đều đủ các điều kiện chung khác để xét khen thưởng tốt nghiệp. Sinh viên nào trong hai người được khen thưởng danh hiệu tốt nghiệp loại Xuất sắc?,Không có thông tin.
"Tiêu chuẩn tối thiểu về kết quả học tập và rèn luyện cả năm để được chọn là Sinh viên tiêu biểu (SVTB) là gì, và tiêu chuẩn tối thiểu về ĐTBTL và rèn luyện để được xét khen thưởng tốt nghiệp (chung cho cả hai hệ) là gì?",Không có thông tin.
"Nếu hai sinh viên hệ chính quy cùng ngành, cùng khóa có ĐTBTL bằng nhau và đều đủ điều kiện xét Thủ khoa tốt nghiệp, tiêu chí nào được dùng để phân định, và nếu hai sinh viên hệ VLVH cùng khối lớp, cùng đợt tốt nghiệp đầu tiên rơi vào trường hợp tương tự thì tiêu chí ưu tiên là gì?",Không có thông tin.
"Sinh viên đạt giải Nhất cuộc thi Olympic môn học và có kết quả học tập cả năm loại Giỏi, nhưng xếp loại rèn luyện cả năm chỉ đạt loại Khá. Sinh viên này có đủ tiêu chuẩn để được chọn là Sinh viên tiêu biểu (SVTB) cuối năm học không?",Không có thông tin.
"Sinh viên hệ chính quy cần đạt ĐTBTL và rèn luyện ở mức nào để được khen thưởng danh hiệu tốt nghiệp loại Xuất sắc, và sinh viên hệ VLVH cần đạt ĐTBTL ở mức nào để được khen thưởng danh hiệu này?",Không có thông tin.
"Nếu sinh viên bị kỷ luật Cảnh cáo, Hội đồng cấp nào sẽ họp xét trước khi Hội đồng cấp Trường họp, và biên bản họp của Hội đồng đó có cần thiết trong hồ sơ xử lý kỷ luật không?","**1.** Hội đồng khen thưởng, kỷ luật sinh viên của khoa/bộ môn sẽ họp trước khi Hội đồng cấp Trường họp để xem xét trường hợp sinh viên bị kỷ luật cảnh cáo.

**2.** Biên bản cuộc họp của Hội đồng khen thưởng, kỷ luật sinh viên khoa/bộ môn là cần thiết trong hồ sơ xử lý kỷ luật."
"Hình thức kỷ luật nào có thể được áp dụng nếu sinh viên đang trong thời gian bị Cảnh cáo mà vẫn vi phạm kỷ luật, và khi sinh viên bị kỷ luật ở mức độ này, Nhà trường có gửi thông báo cho địa phương không?","Nếu sinh viên đang bị cảnh cáo và tiếp tục vi phạm kỷ luật, nhà trường có thể áp dụng hình thức kỷ luật là **1. Đình chỉ học tập có thời hạn**.  Nhà trường có hay không gửi thông báo về địa phương trong trường hợp này thì không có thông tin."
"Quyết định kỷ luật Khiển trách sẽ chấm dứt hiệu lực sau bao lâu nếu sinh viên không tái phạm, và khi hết thời hạn Đình chỉ học tập có thời hạn, sinh viên cần xuất trình giấy tờ gì từ đâu để được xem xét học tiếp?","**1.** Quyết định khiển trách sẽ hết hiệu lực sau 3 hoặc 6 tháng nếu sinh viên không tái phạm.

**2.** Không có thông tin về giấy tờ cần thiết để được xem xét học tiếp khi hết thời hạn đình chỉ học tập."
"Trong quy trình xét kỷ luật, sinh viên vi phạm cần làm loại văn bản nào ban đầu để tự nhận hình thức kỷ luật, và nếu sinh viên này không đến dự họp Hội đồng khen thưởng, kỷ luật sinh viên của Khoa/Bộ môn (dù đã được mời và không có lý do chính đáng) thì Hội đồng có tiến hành họp không?",Không có thông tin.
"Hình thức kỷ luật nào của sinh viên từ mức nào trở lên sẽ được lưu vào hồ sơ quản lý sinh viên, và để quyết định kỷ luật Cảnh cáo chấm dứt hiệu lực, sinh viên cần đáp ứng điều kiện gì trong thời gian bao lâu?","Các hình thức kỷ luật của sinh viên được lưu vào hồ sơ quản lý sinh viên gồm: **1. Đình chỉ học tập có thời hạn**, **2. Cảnh cáo**, **3. Buộc thôi học**.  Không có thông tin về điều kiện và thời gian để quyết định kỷ luật cảnh cáo chấm dứt hiệu lực."
"Nếu sinh viên bị kỷ luật mức Khiển trách, kết quả rèn luyện của họ không được vượt quá loại nào, ngay cả khi điểm số thực tế cao hơn?",Không có thông tin.
"Tiêu chí ""Đạo đức tốt"" trong danh hiệu ""Sinh viên 5 tốt"" yêu cầu điểm rèn luyện đạt từ bao nhiêu điểm trở lên, và việc vi phạm pháp luật có ảnh hưởng đến tiêu chí này không?",Không có thông tin.
"Việc đánh giá ""Ý thức tham gia học tập"" và ""Ý thức chấp hành nội quy, quy chế"" có khung điểm tối đa là bao nhiêu cho mỗi mục?","Không có thông tin về khung điểm tối đa cho mỗi mục ""Ý thức tham gia học tập"" và ""Ý thức chấp hành nội quy, quy chế""."
"Để đạt tiêu chí ""Hội nhập tốt"" của danh hiệu ""Sinh viên 5 tốt"", sinh viên cần đạt chứng chỉ TOEIC tối thiểu bao nhiêu điểm, hoặc có thể đáp ứng bằng cách tham gia hoạt động nào khác liên quan đến ngoại ngữ?",Không có thông tin.
"Để được xét chọn Danh hiệu sinh viên tiêu biểu cuối năm học, sinh viên cần đạt kết quả học tập và xếp loại rèn luyện cả năm ở mức nào trở lên?",Không có thông tin.
"Cố vấn học tập hỗ trợ sinh viên xây dựng kế hoạch học tập như thế nào, và sinh viên có thể tìm danh sách Ban cố vấn học tập của Khoa ở đâu?",Không có thông tin.
"Sinh viên tham gia tích cực các hoạt động Đoàn - Hội (theo tiêu chí Sinh viên tiêu biểu) có thể được cộng điểm rèn luyện ở mục nào theo Điều 8, và khung điểm tối đa cho mục đó là bao nhiêu?",Không có thông tin.
"Sinh viên đạt điểm rèn luyện 70 điểm được phân loại rèn luyện là gì, và nếu sinh viên này đang trong thời gian bị kỷ luật Cảnh cáo thì kết quả rèn luyện cuối cùng không được vượt quá loại nào?",Không có thông tin.
"Nếu sinh viên thắc mắc về điểm bộ phận với giảng viên giảng dạy nhưng không được giải quyết thỏa đáng, họ cần gửi đơn đến ai theo Điều 8, và nếu sau đó vẫn không thỏa đáng, họ có thể chuyển đơn đến cấp nào theo Điều 9?",Không có thông tin.
"Sinh viên cần liên hệ trực tiếp với đơn vị nào để được tư vấn về việc đăng ký học phần theo Điều 4, và nếu sau đó có sai sót trong danh sách lớp học phần đã đăng ký thành công, sinh viên cần nộp đơn kèm minh chứng đến đâu theo Điều 7?",Không có thông tin.
"Theo Điều 4, sinh viên bị mất tài khoản cá nhân để đăng nhập website trường cần liên hệ trực tiếp phòng nào, và nếu thắc mắc qua trao đổi trực tiếp này không được giải quyết thỏa đáng, sinh viên có quyền làm gì tiếp theo theo Điều 5?",Không có thông tin.
"Quỹ học bổng khuyến khích học tập cho chương trình đại trà được bố trí bằng bao nhiêu phần trăm tổng thu học phí, và tiêu chuẩn tối thiểu về điểm trung bình chung học bổng và điểm rèn luyện để được xét học bổng loại Khá là gì?",Không có thông tin về phần trăm tổng thu học phí được bố trí cho quỹ học bổng khuyến khích học tập chương trình đại trà.  Không có thông tin về tiêu chuẩn tối thiểu điểm trung bình chung và điểm rèn luyện để được xét học bổng loại Khá.
"Nhà trường có chấp nhận hình thức thắc mắc qua điện thoại không theo Điều 2, và nếu sinh viên muốn phúc khảo điểm thi kết thúc học phần thì nộp đơn ở đâu và trong thời hạn nào theo Điều 8?",Không có thông tin về việc nhà trường có chấp nhận thắc mắc qua điện thoại theo Điều 2.  Không có thông tin về địa điểm nộp đơn và thời hạn phúc khảo điểm thi kết thúc học phần theo Điều 8.
"Sinh viên có thể hỏi trực tuyến trên website về những vấn đề gì theo Điều 10, và khi tham gia trực tuyến, sinh viên phải tuân thủ yêu cầu gì về tiêu đề và cách viết theo Điều 11?",Không có thông tin.
"Ai chịu trách nhiệm giải quyết thắc mắc, kiến nghị của sinh viên về những vấn đề nêu ở Điều 4 ngay khi nhận được thông tin, và nếu việc giải quyết qua trao đổi trực tiếp hoặc email không thỏa đáng, đơn viết sau đó cần có xác nhận của ai?",Không có thông tin.
"Để được xét học bổng khuyến khích học tập loại Giỏi, sinh viên cần đạt điểm trung bình chung học bổng và điểm rèn luyện tối thiểu là bao nhiêu, và việc xét học bổng này có yêu cầu sinh viên nộp hồ sơ không?",Không có thông tin.
"Sinh viên có hoàn cảnh khó khăn (ví dụ: hộ nghèo) có thể nhận hỗ trợ từ Quỹ “Đồng hành cùng trường Đại học Nông Lâm TP.HCM” không, và họ có thuộc đối tượng được vay vốn từ Ngân hàng Chính sách Xã hội không?",Không có thông tin về việc sinh viên có hoàn cảnh khó khăn (ví dụ: hộ nghèo) có thể nhận hỗ trợ từ Quỹ “Đồng hành cùng trường Đại học Nông Lâm TP.HCM” hay không.  Sinh viên có hoàn cảnh khó khăn thuộc đối tượng được vay vốn từ Ngân hàng Chính sách Xã hội.
"Đơn vị nào chịu trách nhiệm thông báo và phối hợp thực hiện các chương trình học bổng tài trợ, và sinh viên cần đến đâu để nhận giấy xác nhận vay vốn sau khi đã đăng ký trực tuyến thành công?",Không có thông tin.
"Sinh viên năm thứ hai trở đi cần giấy xác nhận của trường về tình trạng học tập và kỷ luật để làm gì, và việc đăng ký giấy xác nhận này thực hiện qua kênh nào?",Không có thông tin.
"Sinh viên nộp hồ sơ yêu cầu bồi thường bảo hiểm tai nạn tại đâu và thời gian chi trả dự kiến là bao lâu, đồng thời sinh viên mồ côi vay vốn học tập sẽ vay và trả nợ trực tiếp tại đâu?","Sinh viên nộp hồ sơ yêu cầu bồi thường bảo hiểm tai nạn và hồ sơ vay, trả nợ vốn học tập (đối với sinh viên mồ côi) tại **Phòng công tác sinh viên**.  Thời gian chi trả bảo hiểm tai nạn chưa được xác định. Sinh viên mồ côi cả cha lẫn mẹ trả nợ trực tiếp tại **Phòng công tác sinh viên**."
"Thông tin về các chương trình học bổng tài trợ được phòng Công tác sinh viên thông báo qua những kênh nào, và việc đăng ký giấy xác nhận tạm hoãn nghĩa vụ quân sự thực hiện qua kênh nào?",Không có thông tin.
"Mức vay vốn sinh viên tối đa là bao nhiêu mỗi tháng, và khi làm hồ sơ yêu cầu bồi thường bảo hiểm tai nạn giao thông, ngoài giấy tờ y tế, sinh viên cần nộp bản photo giấy tờ tùy thân nào?",Mức vay vốn sinh viên tối đa là 4.000.000 đồng mỗi tháng cho mỗi sinh viên.  Không có thông tin về giấy tờ tùy thân cần nộp khi làm hồ sơ yêu cầu bồi thường bảo hiểm tai nạn giao thông.
"Sinh viên có thành tích cao trong nghiên cứu khoa học có thể được xét nhận học bổng nào, và loại giấy tờ nào sinh viên có thể đăng ký xác nhận trực tuyến để bổ sung hồ sơ xin học bổng?",Không có thông tin.
