question,answer
Sinh viên không được tham gia hoặc cổ vũ hoạt động trái phép nào?,"Dựa trên các tài liệu được cung cấp, sinh viên không được tham gia các hoạt động trái phép sau:

**1.** Hoạt động chính trị trái pháp luật.
**2.** Hoạt động tập thể không phép.
**3.** Tụ tập, biểu tình, khiếu kiện trái pháp luật.
**4.** Gây rối trật tự.
**5.** Liên quan đến vật phẩm, chất, thông tin cấm.
**6.** Hoạt động mê tín, tôn giáo, vi phạm đạo đức.

Ngoài ra, sinh viên không được cổ vũ đua xe trái phép."
"Khi phát hiện hành vi tiêu cực hoặc gian lận trong học tập, sinh viên phải làm gì?","Để phát hiện hành vi tiêu cực hoặc gian lận trong học tập, sinh viên cần thực hiện những điều sau:

**1.** Tham gia phòng, chống tiêu cực, gian lận: Chủ động tham gia vào các hoạt động phòng chống tiêu cực, gian lận trong học tập, thi cử và các hoạt động khác của sinh viên, cán bộ, giáo viên.

**2.** Kịp thời báo cáo: Khi phát hiện những hành vi tiêu cực, gian lận trong học tập, thi cử hoặc những hành vi vi phạm pháp luật, vi phạm nội quy, quy chế khác của sinh viên, cán bộ, giáo viên, cần báo cáo kịp thời với khoa, phòng chức năng, Hiệu trưởng nhà trường hoặc các cơ quan có thẩm quyền.

Ngoài ra, dựa trên tài liệu được cung cấp, khi phát hiện hành vi tiêu cực hoặc gian lận và không được giải quyết thỏa đáng, sinh viên có thể **chuyển thắc mắc, kiến nghị của sinh viên lên Ban giám hiệu.**"
Sinh viên được điều động làm việc sau khi nhận học bổng phải thực hiện gì?,"Dựa vào câu trả lời bạn cung cấp, tôi xin diễn giải lại như sau:

Sau khi sinh viên nhận được học bổng, đối với sinh viên thuộc đối tượng ưu tiên theo quy định của Nhà nước sẽ có các quyền lợi sau:

**1.** Sinh viên sẽ được xét nhận học bổng từ các tổ chức và cá nhân, bao gồm cả trong và ngoài nước.

**2.** Sinh viên được miễn giảm phí khi sử dụng các dịch vụ công cộng, cụ thể là:

*   Giao thông
*   Giải trí
*   Tham quan viện bảo tàng
*   Di tích lịch sử
*   Công trình văn hóa theo quy định của Nhà nước

Để trả lời câu hỏi sinh viên được điều động làm việc sau khi nhận học bổng phải thực hiện gì, cần xem xét:

*   **Điều kiện nhận học bổng:** Xác định xem học bổng có yêu cầu cụ thể về việc làm sau khi tốt nghiệp hay không.
*   **Quy trình điều động làm việc:** Tìm hiểu quy trình điều động diễn ra như thế nào và ai có thẩm quyền quyết định.
*   **Quyền lợi và nghĩa vụ:** Xác định rõ quyền lợi và nghĩa vụ của sinh viên khi nhận học bổng và được điều động.
*   **Hậu quả nếu không tuân thủ:** Tìm hiểu về hậu quả nếu sinh viên không tuân thủ các điều kiện về việc làm sau tốt nghiệp.

Dựa trên tài liệu bạn cung cấp, sinh viên phải thực hiện những việc sau:

*   **Nắm rõ hình thức thi kết thúc học phần:** Hình thức thi (trực tiếp/trực tuyến, vấn đáp, tự luận, trắc nghiệm, đồ án,...) được quy định cụ thể trong đề cương chi tiết học phần và được thông báo cho sinh viên trong buổi học đầu tiên. Vì vậy, sinh viên cần xem kỹ đề cương và chú ý thông báo của giảng viên.

Tuy nhiên, không có thông tin nào liên quan đến câu hỏi của bạn được tìm thấy trong tài liệu."
Sinh viên không được đăng tải nội dung nào trên mạng xã hội?,"Dựa trên tài liệu đã cung cấp, sinh viên không được đăng tải hoặc chia sẻ những nội dung sau trên mạng xã hội:

*   **Bài viết, hình ảnh có nội dung xuyên tạc.**
*   **Bài viết, hình ảnh có nội dung dung tục.**
*   **Bài viết, hình ảnh xâm phạm quyền con người.**
*   **Bài viết, hình ảnh có nội dung kích động biểu tình trái pháp luật, gây rối, chống phá Đảng, Nhà nước.**

Ngoài ra, sinh viên còn bị cấm các hành động sau:

**1.** Xúc phạm/xâm phạm người khác (cán bộ, nhà giáo, sinh viên, nhân viên nhà trường).

**2.** Gian lận học tập/thi cử (khóa luận tốt nghiệp, tiểu luận, đồ án, phòng thi).

**3.** Sử dụng chất kích thích/say xỉn trong môi trường học tập (tại lớp, trong giờ học).

**4.** Tụ tập/biểu tình/khiếu kiện trái pháp luật; gây rối trật tự (nơi công cộng, vi phạm pháp luật).

**5.** Đua xe/cổ vũ đua xe trái phép (vi phạm pháp luật).

**6.** Đánh bạc.

**7.** Liên quan vật phẩm/chất/thông tin cấm; hoạt động mê tín/tôn giáo/vi phạm đạo đức (chất nổ, chất ma tuý, vũ khí, tài liệu, ấn phẩm, thông tin phản động, đồi trụy, hóa chất cấm sử dụng, hoạt động tôn giáo trong nhà trường, hoạt động mê tín dị đoan, tài liệu cấm khác, quy định bởi nhà nước).

**8.** Hoạt động chính trị trái pháp luật; hoạt động tập thể không phép (hoạt động mang tính chất chính trị trái pháp luật, hoạt động tập thể mang danh nghĩa nhà trường)."
"Sinh viên có nghĩa vụ tôn trọng nhà giáo và cán bộ nhà trường (Điều 5), vậy hành vi cụ thể nào đối với họ bị nghiêm cấm theo Điều 6?","Theo thông tin bạn cung cấp, sinh viên có nghĩa vụ được quy định tại Điều 5 như sau:

**1.** Tôn trọng nhà giáo, cán bộ và nhân viên của nhà trường.
**2.** Đoàn kết, giúp đỡ lẫn nhau trong học tập và rèn luyện.
**3.** Thực hiện nếp sống văn minh.

Tuy nhiên, bạn không cung cấp thông tin cụ thể về Điều 6. Dựa trên tài liệu bạn cung cấp, các hành vi bị nghiêm cấm liên quan đến sự tôn trọng nhà giáo, cán bộ nhà trường và sinh viên khác (theo Điều 5) bao gồm:

*   Xúc phạm nhân phẩm, danh dự, xâm phạm thân thể nhà giáo, cán bộ, nhân viên nhà trường và sinh viên khác.
*   Xúc phạm nhân phẩm, danh dự và xâm phạm thân thể người trong trường học."
"Theo Điều 5, sinh viên phải thực hiện nhiệm vụ học tập và rèn luyện trung thực, nhưng những hình thức gian lận nào trong học tập bị cấm tuyệt đối theo Điều 6?","Để trả lời câu hỏi của bạn về Điều 6 và các hình thức gian lận trong học tập bị cấm tuyệt đối, tôi cần tài liệu tham khảo. Vui lòng cung cấp tài liệu để tôi có thể cung cấp thông tin chính xác.

Để trả lời câu hỏi của bạn về mối liên hệ giữa Điều 5 và Điều 6, đặc biệt là về tính trung thực trong học tập và các hình thức gian lận bị cấm, tôi cần có tài liệu tham khảo về nội dung cụ thể của Điều 5 và Điều 6. Nếu không có tài liệu này, tôi không thể xác định được mối liên hệ giữa hai điều khoản này.

Trong trường hợp tài liệu đã truy xuất không cung cấp thông tin cần thiết, tôi sẽ thông báo rằng: ""Tài liệu đã truy xuất không đúng. Mô-đun truy xuất hiện tại graph có thể không hữu ích để thu hẹp không gian tìm kiếm.""

Để trả lời câu hỏi về văn bản quy định có chứa Điều 5 và Điều 6, cần tham khảo những tài liệu sau:

**1.** Chính văn bản quy định đó.

Nếu không có văn bản quy định đó thì phản hồi: ""Tài liệu đã truy xuất không đúng. Mô-đun truy xuất hiện tại graph có thể không hữu ích để thu hẹp không gian tìm kiếm."""
"Trong khi sinh viên có nghĩa vụ tham gia phòng chống tiêu cực, gian lận trong học tập (Điều 5.9), thì hành vi gian lận cụ thể nào được liệt kê là không được làm trong Điều 6?","Tôi không có thông tin về nghĩa vụ của sinh viên trong việc tham gia phòng chống tiêu cực, gian lận trong học tập theo Điều 5.9. Để trả lời câu hỏi của bạn về việc Điều 6 liệt kê những hành vi gian lận cụ thể nào, tôi cần bạn cung cấp tài liệu liên quan đến Điều 6 đó.

Để xác định những hành vi gian lận cụ thể nào được liệt kê là không được làm trong Điều 6, bạn cần cung cấp nội dung chi tiết của **Phụ lục Quy chế** được đề cập, vì phụ lục này sẽ quy định cụ thể các hành vi vi phạm, bao gồm cả gian lận, và khung xử lý kỷ luật tương ứng."
"Sinh viên có nghĩa vụ tham gia đảm bảo an ninh, trật tự (Điều 5.10), vậy những hành vi nào liên quan đến gây rối an ninh hoặc tụ tập trái phép bị cấm theo Điều 6?","Dựa trên tài liệu được cung cấp, tôi xin diễn giải lại như sau:

**1. Nghĩa vụ của sinh viên trong việc đảm bảo an ninh, trật tự:**

Sinh viên có nghĩa vụ tham gia vào công tác đảm bảo an ninh, trật tự, phòng chống tội phạm và các tệ nạn xã hội trong phạm vi:

*   **Trong trường học**
*   **Tại gia đình**
*   **Trong cộng đồng**

**2. Các hành vi liên quan đến gây rối an ninh bị cấm:**

*   **Gây rối trật tự vi phạm pháp luật.**
*   **Gây rối trật tự thực hiện tại nơi công cộng.**
*   **Đăng tải/chia sẻ nội dung xấu/chống phá liên quan đến bài viết, hình ảnh có nội dung xuyên tạc, dung tục, xâm phạm quyền con người hoặc kích động biểu tình trái pháp luật, gây rối, chống phá đảng, nhà nước.**

**3. Các hành vi bị cấm liên quan đến tụ tập trái phép:**

*   **Tụ tập đông người trái phép, gây rối an ninh trật tự (biểu tình, khiếu kiện).**"
"Với nghĩa vụ chấp hành pháp luật Nhà nước (Điều 5.1), những hành vi nào liên quan đến các chất cấm, vũ khí hoặc thông tin phản động bị sinh viên nghiêm cấm thực hiện theo Điều 6?","Bạn đã hỏi về những hành vi liên quan đến các chất cấm, vũ khí hoặc thông tin phản động mà sinh viên bị nghiêm cấm thực hiện theo Điều 6, trong bối cảnh nghĩa vụ chấp hành pháp luật Nhà nước (Điều 5.1). Dưới đây là những thông tin tôi có được:

**1.** Tôi không có thông tin về những hành vi cụ thể nào bị sinh viên nghiêm cấm được đề cập trong Điều 6.

**2.** Điều 7 có đề cập đến hành vi ""liên quan vật phẩm/chất/thông tin cấm"", bao gồm:

   **2.1.** Liên quan đến hóa chất cấm sử dụng.

   **2.2.** Liên quan đến vũ khí.

Tôi không có thông tin về những hành vi cụ thể nào liên quan đến vũ khí và thông tin phản động bị sinh viên nghiêm cấm theo Điều 6.

Mối liên hệ giữa nghĩa vụ chấp hành pháp luật Nhà nước (Điều 5.1) và việc nghiêm cấm các hành vi liên quan đến chất cấm, vũ khí, thông tin phản động (Điều 6) được giải thích như sau:

Điều 5.1 đưa ra **nghĩa vụ chung** cho tất cả công dân là phải tuân thủ Hiến pháp và pháp luật. Điều 6 làm rõ nghĩa vụ này bằng cách liệt kê cụ thể một số hành vi bị cấm, bao gồm các hành vi liên quan đến:

**1.** Chất cấm.

**2.** Vũ khí.

**3.** Thông tin phản động.

Tóm lại, Điều 6 là một hình thức **cụ thể hóa** của Điều 5.1. Việc cấm các hành vi được nêu trong Điều 6 nhằm đảm bảo rằng công dân thực hiện nghĩa vụ chấp hành pháp luật (Điều 5.1), từ đó góp phần vào việc bảo vệ trật tự an toàn xã hội, an ninh quốc gia và lợi ích của Nhà nước. Nói cách khác, tuân thủ Điều 6 đồng nghĩa với việc thực hiện nghĩa vụ được quy định trong Điều 5.1."
"Khoản 1 quy định số lượng sinh viên tối thiểu cho lớp lý thuyết là 30, vậy điều gì sẽ xảy ra nếu lớp lý thuyết có ít hơn 30 sinh viên đăng ký theo Khoản 2a và Khoa/Bộ môn có thể làm gì để lớp vẫn diễn ra theo Khoản 2d?","Tôi không có thông tin về số lượng sinh viên tối thiểu cho lớp lý thuyết theo quy định tại khoản 1.

Tuy nhiên, theo Khoản 2a, nếu lớp lý thuyết có ít hơn 30 sinh viên đăng ký thì lớp sẽ bị hủy.

Để lớp lý thuyết vẫn diễn ra khi có ít hơn 30 sinh viên đăng ký (theo Khoản 2d), Khoa/Bộ môn cần thực hiện các bước sau:

**1.** Gửi văn bản đề nghị lên Hiệu trưởng.

**2.** Cam kết giải pháp tài chính, đảm bảo tổng học phí của lớp bằng kinh phí của lớp với số lượng sinh viên tối thiểu (30 sinh viên).

**3.** Được Hiệu trưởng phê duyệt chậm nhất 01 tuần trước khi bắt đầu học kỳ."
"Theo Khoản 2, lớp thực hành sẽ bị hủy nếu có dưới 20 sinh viên đăng ký. Nếu Khoa/Bộ môn muốn duy trì lớp này theo Khoản 2d, học phí cho mỗi sinh viên trong lớp đó sẽ được tính như thế nào?","Tôi xin phép được diễn đạt lại câu trả lời như sau:

Hiện tại, bạn chưa cung cấp tài liệu liên quan đến điều kiện hủy lớp thực hành theo Khoản 2 nên tôi không có thông tin để trả lời câu hỏi này. Tuy nhiên, nếu Khoa/Bộ môn muốn duy trì lớp thực hành theo Khoản 2d, học phí cho mỗi sinh viên sẽ được tính theo công thức sau:

**Mức thu học phần thực hành, đồ án = (Đơn giá/tín chỉ x Số tín chỉ x 20) / Số lượng sinh viên đăng ký**"
"Điều kiện về số lượng sinh viên tối thiểu để mở lớp học phần lý thuyết là 30 theo Khoản 1. Vậy nếu có 30 sinh viên cùng nguyện vọng học một học phần chưa có trong kế hoạch, thủ tục để mở thêm lớp học phần này theo Khoản 3 là gì?","Dựa trên tài liệu bạn cung cấp, đây là diễn giải chi tiết về điều kiện và thủ tục mở lớp học phần lý thuyết khi có 30 sinh viên có cùng nguyện vọng học một học phần chưa có trong kế hoạch:

**1. Điều kiện về số lượng sinh viên:**

*   Số lượng sinh viên tối thiểu để mở lớp học phần lý thuyết hoặc lý thuyết kết hợp thực hành là **30 (Khoản 1)**.

**2. Thủ tục mở thêm lớp học phần (nếu có 30 sinh viên cùng nguyện vọng):**

*   Trường sẽ xem xét mở thêm lớp học phần nếu:
    *   **Khoa/Bộ môn** phụ trách học phần đó **đề xuất**.
    *   Được sự **chấp thuận của Hiệu trưởng**.

**3. Lưu ý:**

*   Bạn đề cập đến ""thủ tục theo Khoản 3"", nhưng thông tin chi tiết về Khoản 3 không được cung cấp trong tài liệu này. Do đó, tôi không thể cung cấp thông tin chính xác về thủ tục được quy định trong Khoản 3."
"Sinh viên phải tham dự tối thiểu 80% số giờ đối với học phần lý thuyết theo Khoản 4c. Nếu sinh viên vi phạm quy định này, họ có được dự thi không và điểm cuối cùng ghi nhận cho học phần đó là gì?","Để trả lời câu hỏi của bạn, tôi cần thêm thông tin chi tiết như sau:

1.  **Về yêu cầu tham dự tối thiểu 80% số giờ học lý thuyết theo Khoản 4c:** Cần cung cấp tài liệu ""Khoản 4c"" để có thể đưa ra câu trả lời chính xác. Nếu không có tài liệu này, tôi không thể cung cấp thông tin.
2.  **Về việc sinh viên không đáp ứng yêu cầu tối thiểu 80% số giờ tham dự học phần lý thuyết:** Cần có tài liệu liên quan đến quy định về việc tham dự học phần lý thuyết.
    *   Nếu bạn cung cấp tài liệu này, tôi sẽ xem xét và cho bạn biết hậu quả nếu sinh viên không đáp ứng yêu cầu tối thiểu 80% số giờ tham dự.
    *   Nếu không có tài liệu, tôi sẽ phản hồi rằng ""Tài liệu đã truy xuất không đúng. Mô-đun truy xuất hiện tại graph có thể không hữu ích để thu hẹp không gian tìm kiếm.""

Để trả lời câu hỏi về việc sinh viên có được phép dự thi nếu vi phạm quy định về số giờ tham dự tối thiểu hay không, cần phải xem xét các tài liệu quy định cụ thể.

*   Nếu tài liệu có đề cập trực tiếp, câu trả lời sẽ dựa trên quy định đó.
*   Nếu tài liệu không đề cập trực tiếp, câu trả lời sẽ là: ""Tài liệu đã truy xuất không đúng. Mô-đun truy xuất hiện tại graph có thể không hữu ích để thu hẹp không gian tìm kiếm.""

Tôi không có thông tin về điểm cuối cùng được ghi nhận cho học phần đó là gì nếu sinh viên vi phạm quy định về số giờ tham dự tối thiểu."
Khoản 4c yêu cầu sinh viên tham dự 100% số giờ học phần thực hành. Hậu quả nếu sinh viên không đáp ứng yêu cầu này là gì và điểm số học phần đó sẽ ra sao?,"Hiện tại, tôi không có thông tin về văn bản nào quy định yêu cầu sinh viên tham dự **100%** số giờ học phần thực hành theo khoản **4c**, cũng như hậu quả cụ thể nếu sinh viên không đáp ứng yêu cầu này.

Về điểm số học phần, đặc biệt là học phần thực hành, sẽ được tính dựa trên quy định cụ thể trong đề cương chi tiết của học phần đó và đã được bộ môn phê duyệt. Thông thường, điểm học phần thực hành được tính bằng điểm trung bình của các bài thực hành. Tuy nhiên, nếu sinh viên không đáp ứng yêu cầu 100% giờ thực hành, cách tính điểm có thể sẽ được điều chỉnh theo quy định riêng của học phần đó, được nêu rõ trong đề cương chi tiết."
"Khoản 3a quy định học phần chỉ được tích lũy khi đạt từ điểm D trở lên. Vậy, theo thang điểm 10, điểm số tối thiểu sinh viên cần đạt là bao nhiêu?","Để được tích lũy học phần, sinh viên cần đạt từ điểm D trở lên. Việc tích lũy học phần có thể được xem xét và chuyển đổi từ:

**1.** Trình độ đào tạo khác.

**2.** Một ngành/chuyên ngành đào tạo hoặc một chương trình đào tạo khác.

**3.** Một khóa học khác.

**4.** Từ một cơ sở đào tạo khác.

Điểm chữ cái được quy đổi sang điểm số như sau:

*   A = 4.0
*   B+ = 3.5
*   B = 3.0
*   C+ = 2.5
*   C = 2.0
*   D+ = 1.5
*   D = 1.0
*   F = 0.0

Điểm số tối thiểu sinh viên cần đạt để được tích lũy học phần không được nêu rõ ràng trong tài liệu. Điểm chữ D tương ứng với điểm số tối thiểu **1.0** trên thang điểm 10."
"Điểm học phần được tính từ tổng các điểm thành phần nhân với trọng số (Khoản 3). Nếu điểm tổng kết theo thang điểm 10 là 6.7, điểm chữ tương ứng và cách quy đổi sang thang điểm 4 theo Khoản 3a là gì?","Hiện tại, tôi không có thông tin cụ thể về cách tính điểm học phần mà bạn yêu cầu. Tuy nhiên, tôi có một số thông tin liên quan như sau:

**1.** Điểm học phần được tính dựa trên tổng điểm của các thành phần.

**2.** Điểm đánh giá quá trình học trực tuyến có trọng số tối đa là 50%.

**3.** Chi tiết về trọng số của từng điểm thành phần sẽ được quy định cụ thể trong đề cương chi tiết của học phần.

Với điểm tổng kết 6.7 theo thang điểm 10, điểm chữ tương ứng là C+. Theo Khoản 3a, điểm 6.7 trên thang điểm 10 tương ứng với điểm C+ trên thang điểm chữ và được quy đổi thành 2.5 trên thang điểm 4."
"Theo Khoản 3c, điểm I (chưa hoàn thiện) được áp dụng trong trường hợp nào và nếu sinh viên không hoàn thành học phần trong thời hạn quy định, hậu quả sẽ là gì?","Theo Khoản 3c, điểm I (chưa hoàn thiện) được áp dụng trong trường hợp sinh viên tuân thủ các quy định tại:

**1.** Chương 2
**2.** Chương 3

Tuy nhiên, hiện tại không có thông tin về hậu quả của việc sinh viên không hoàn thành học phần trong thời hạn quy định đối với điểm I (chưa hoàn thiện)."
Điểm R được ghi nhận cho các học phần sinh viên rút theo quy định (Khoản 3c). Điểm này có được tính vào Điểm trung bình chung học kỳ (ĐTBCHK) và Điểm trung bình chung tích lũy (ĐTBCTL) không?,"Hiện tại, tôi không có thông tin để trả lời câu hỏi điểm R có được tính vào **Điểm trung bình chung học kỳ (ĐTBCHK)** và **Điểm trung bình chung tích lũy (ĐTBCTL)** hay không.

Tuy nhiên, tôi có thông tin về xếp loại học lực dựa trên **Điểm trung bình chung tích lũy (ĐTBCTL)** như sau:

**1.** Xuất sắc: từ 3,60 đến 4,00

**2.** Giỏi: từ 3,20 đến 3,59

**3.** Khá: từ 2,50 đến 3,19

**4.** Trung bình: từ 2,00 đến 2,49

**5.** Yếu: từ 1,00 đến 1,99

**6.** Kém: dưới 1,00

Ngoài ra, tài liệu không cung cấp cách tính ĐTBCTL và cũng không có thông tin liên quan đến quy định Khoản 3c đề cập đến điều gì liên quan đến việc rút học phần."
"Sinh viên chuyển trường hoặc học văn bằng 2 có thể được bảo lưu và chuyển điểm học phần (Khoản 3d). Vậy, điểm tối thiểu theo thang điểm 10 họ cần đạt ở học phần đó là bao nhiêu theo Khoản 3a?","Theo thông tin bạn cung cấp, đối với sinh viên chuyển trường hoặc học văn bằng 2 để được bảo lưu và chuyển điểm học phần theo Khoản 3d, cần đáp ứng các điều kiện sau:

**1. Điểm học phần tích lũy cần đạt:**

*   **≥ 5,5** (đối với thang điểm 10)
*   **≥ 2,0** (đối với thang điểm 4)

**2. Thời hạn bảo lưu:**

*   Không quá 1,5 lần thời gian tối đa đào tạo của ngành/chuyên ngành.

Ngoài ra, Khoản 3a của tài liệu (thực tế là Khoản d trong tài liệu bạn cung cấp) quy định về danh hiệu tốt nghiệp Thủ khoa, Á khoa toàn khóa như sau:

*   **Đối tượng:** Sinh viên đạt điểm trung bình tích lũy (ĐTBTL) từ loại khá trở lên và xếp loại rèn luyện từ loại tốt trở lên, xét theo từng ngành học, khóa học.
*   **Số lượng xét:**
    *   Từ 90 sinh viên trở lên: xét **01** Thủ khoa (ĐTBTL cao nhất) và **01** Á khoa (ĐTBTL cao thứ hai).
    *   Từ 25 đến 89 sinh viên: xét **01** Thủ khoa (ĐTBTL cao nhất).
    *   Dưới 25 sinh viên: không xét danh hiệu Thủ khoa, Á khoa.
*   **Tiêu chí xét khi ĐTBTL bằng nhau:** Nếu sinh viên có ĐTBTL bằng nhau và xếp loại rèn luyện giống nhau thì xét đến số điểm rèn luyện; nếu số điểm rèn luyện cũng bằng nhau thì công nhận đồng Thủ khoa, Á khoa.

Như vậy, theo quy định tại Khoản 3a (thực tế là Khoản d trong tài liệu bạn cung cấp), sinh viên chuyển trường hoặc học văn bằng 2 cần đạt điểm học phần tối thiểu là **5,5** (theo thang điểm 10) để được bảo lưu và chuyển điểm."
"Điểm trung bình chung học kỳ (ĐTBCHK) được tính dựa trên điểm các học phần đã học trong kỳ, kể cả điểm F (Khoản 1b). Vậy, điểm F này được quy đổi thành điểm số bao nhiêu theo Khoản 2 khi tính ĐTBCHK?","Tôi hiểu rằng bạn muốn xác nhận thông tin về cách tính Điểm Trung Bình Chung Học Kỳ (ĐTBCHK) và quy đổi điểm F. Dưới đây là diễn giải chi tiết hơn:

**1.** ĐTBCHK được tính dựa trên điểm của tất cả các học phần đã học trong học kỳ, bao gồm cả điểm F (theo Khoản 1b).

**2.** Điểm F được quy đổi thành 0,0 (theo Khoản 2) khi tính ĐTBCHK."
"Điểm trung bình chung tích lũy (ĐTBCTL) không bao gồm các học phần bị điểm F (Khoản 1b). Nếu một sinh viên có ĐTBCTL là 3.3, họ sẽ được xếp loại học lực gì theo Khoản 4?","Dựa trên thông tin bạn cung cấp, tôi xin trình bày lại như sau:

1.  **ĐTBCTL không bao gồm học phần điểm F** (Khoản 1b).
2.  Sinh viên có ĐTBCTL là 3.3 được xếp loại học lực **Giỏi**. Theo Khoản 4, sinh viên được xếp loại học lực dựa trên điểm trung bình học kỳ (ĐTBCHK), năm học (ĐTBCNH) hoặc tích lũy (ĐTBCTL) theo các mức sau: **Xuất sắc, Giỏi, Khá, Trung bình, Yếu, Kém**."
"Theo Khoản 4, để được xếp loại học lực Khá, sinh viên cần đạt ĐTBCHK hoặc ĐTBCTL trong khoảng nào, và theo Khoản 2, những điểm chữ nào (ví dụ C, C+, B) tương ứng với khoảng điểm số này?","Theo như thông tin bạn cung cấp, tôi không có thông tin về điều kiện điểm trung bình chung học kỳ (ĐTBCHK) hoặc điểm trung bình chung tích lũy (ĐTBCTL) cụ thể để được xếp loại học lực Khá theo Khoản 4. Tuy nhiên, dựa trên việc quy đổi điểm chữ sang điểm số, các điểm chữ tương ứng với khoảng điểm số mà sinh viên cần đạt để được xếp loại học lực Khá là:

**1.** **C+** (tương ứng với 2.5)
**2.** **C** (tương ứng với 2.0)"
"Tổng số tín chỉ tích lũy dùng để xếp trình độ năm học chỉ tính các học phần có điểm từ D trở lên (Khoản 1a). Nếu một sinh viên chương trình Cử nhân tích lũy được 70 tín chỉ (đã trừ các học phần điểm F), họ sẽ được xếp vào trình độ năm thứ mấy theo Khoản 5?","Tôi xin diễn đạt lại câu trả lời của bạn như sau:

Để tính số tín chỉ tích lũy dùng để xếp trình độ năm học, cần căn cứ vào:

**1.** Số tín chỉ tích lũy được từ đầu khóa học **(N)**.

**2.** Số tín chỉ trung bình một năm học theo kế hoạch học tập chuẩn **(M)**.

Tuy nhiên, do tài liệu bạn truy xuất không chính xác và mô-đun truy xuất hiện tại không hữu ích để thu hẹp phạm vi tìm kiếm nên tôi không có thông tin để trả lời câu hỏi này.

Dựa trên tài liệu bạn cung cấp, nếu một sinh viên tích lũy được 70 tín chỉ (đã trừ các học phần điểm F) thì:

*   **Đối với sinh viên Cử nhân và Bác sĩ Thú y:** Được xếp vào **năm thứ 3** (vì nằm trong khoảng từ 60 đến 90 tín chỉ).
*   **Đối với sinh viên Kỹ sư:** Được xếp vào **năm thứ 2** (vì nằm trong khoảng từ 38 đến 75 tín chỉ).

Tôi xin lỗi, hiện tại không có thông tin về quy định xếp trình độ năm học theo số tín chỉ tích lũy của chương trình Cử nhân (Khoản 5)."
"Khoản 1b định nghĩa ĐTBCHK tính cả điểm F, trong khi ĐTBCTL không tính điểm F. Nếu một sinh viên có ĐTBCHK là 1.8, loại học lực tương ứng theo Khoản 4 là gì?","Đúng như vậy, điểm trung bình chung học kỳ (ĐTBCHK) được tính cả điểm F, với điểm F tương ứng với 0.0 trên thang điểm 4.0. Điểm F được sử dụng để tính cả ĐTBCHK và ĐTBCTL. Điểm trung bình chung tích lũy (ĐTBCTL) có bao gồm điểm F.

Loại học lực tương ứng với ĐTBCHK 1.8 theo Khoản 4 là **Yếu**."
"Giảng viên cần nộp điểm thi về Phòng Đào tạo trong thời hạn bao lâu kể từ ngày thi, và Phòng nào chịu trách nhiệm xử lý Điểm trung bình chung học kỳ (ĐTBCHK) của sinh viên?","Thời hạn để giảng viên nộp điểm thi về phòng đào tạo là **chậm nhất 01 tuần** kể từ ngày thi.

Phòng Đào tạo chịu trách nhiệm xử lý Điểm trung bình chung học kỳ (ĐTBCHK) của sinh viên."
"Điểm rèn luyện (ĐRL) được đánh giá vào các học kỳ nào, và việc bị xếp loại rèn luyện kém trong cả năm học hai lần liên tiếp (trong toàn khóa học) dẫn đến hình thức xử lý nào?","Điểm rèn luyện của sinh viên sẽ được đánh giá vào thời điểm cuối mỗi học kỳ. Nếu sinh viên bị xếp loại rèn luyện kém trong cả năm học và tình trạng này lặp lại hai lần liên tiếp trong toàn khóa học, sinh viên đó sẽ phải đối mặt với hình thức xử lý buộc thôi học."
"Sinh viên có Điểm trung bình học kỳ (ĐTBCHK) dưới 1,0 ở các học kỳ (trừ học kỳ đầu) sẽ bị xử lý như thế nào, và nếu tình trạng này lặp lại dẫn đến bị cảnh báo học tập hai lần liên tiếp thì hậu quả cuối cùng là gì?","Sinh viên có Điểm trung bình học kỳ (ĐTBCHK) dưới 1,0 ở các học kỳ (ngoại trừ học kỳ đầu tiên) sẽ bị xếp loại học lực **Kém**. Tuy nhiên, tôi không có thông tin về hậu quả cuối cùng nếu tình trạng này lặp lại và dẫn đến việc bị cảnh báo học tập hai lần liên tiếp."
"Để được nhận đề tài khóa luận hoặc tiểu luận tốt nghiệp, sinh viên ngành/chuyên ngành được cấp bằng Cử nhân cần tích lũy tối thiểu bao nhiêu tín chỉ và đạt Điểm trung bình chung tích lũy (ĐTBCTL) hệ 4 từ bao nhiêu trở lên?","Để được nhận đề tài khóa luận hoặc tiểu luận tốt nghiệp, sinh viên cần đáp ứng các điều kiện sau:

**1. Tín chỉ tích lũy tối thiểu:**

*   Đối với ngành/chuyên ngành Cử nhân: **90 tín chỉ**.
*   Đối với ngành/chuyên ngành Kỹ sư, Bác sỹ thú y: **112 tín chỉ** (không tính các môn học điều kiện).

**2. Điểm trung bình chung tích lũy (hệ 4):**

*   Phải đạt từ **2.00** trở lên.

**3.** Lưu ý: Các khoa có thể có thêm quy định bổ sung tùy theo đặc điểm của từng ngành/chuyên ngành."
