question,answer
Sinh viên hệ vừa làm vừa học được xét Thủ khoa tốt nghiệp khi nào?,"[""Trong đợt tốt nghiệp đầu tiên"", ""Tại đợt tốt nghiệp đầu tiên"", ""Ở lần tốt nghiệp đầu tiên""]"
Thủ khoa tốt nghiệp hệ vừa làm vừa học được xét ở thời điểm nào?,"[""Trong đợt tốt nghiệp đầu tiên"", ""Tại đợt tốt nghiệp đầu tiên"", ""Ở lần tốt nghiệp đầu tiên""]"
Sinh viên vừa làm vừa học được xét danh hiệu Thủ khoa trong trường hợp nào?,"[""Trong đợt tốt nghiệp đầu tiên"", ""Tại đợt tốt nghiệp đầu tiên"", ""Ở lần tốt nghiệp đầu tiên""]"
Danh hiệu Thủ khoa hệ vừa làm vừa học được xét vào lúc nào?,"[""Trong đợt tốt nghiệp đầu tiên"", ""Tại đợt tốt nghiệp đầu tiên"", ""Ở lần tốt nghiệp đầu tiên""]"
Thời điểm xét Thủ khoa tốt nghiệp cho hệ vừa làm vừa học là khi nào?,"[""Trong đợt tốt nghiệp đầu tiên"", ""Tại đợt tốt nghiệp đầu tiên"", ""Ở lần tốt nghiệp đầu tiên""]"
Số lượng sinh viên tối thiểu để xét cả Thủ khoa và Á khoa tốt nghiệp hệ chính quy là bao nhiêu?,"[""90 sinh viên"", ""Tối thiểu 90 sinh viên"", ""Từ 90 sinh viên trở lên""]"
"Để xét cả Thủ khoa và Á khoa tốt nghiệp hệ chính quy, cần ít nhất bao nhiêu sinh viên?","[""90 sinh viên"", ""Tối thiểu 90 sinh viên"", ""Từ 90 sinh viên trở lên""]"
Số sinh viên tối thiểu để xét Thủ khoa và Á khoa tốt nghiệp hệ chính quy là bao nhiêu?,"[""90 sinh viên"", ""Tối thiểu 90 sinh viên"", ""Từ 90 sinh viên trở lên""]"
Hệ chính quy cần bao nhiêu sinh viên để xét cả Thủ khoa và Á khoa tốt nghiệp?,"[""90 sinh viên"", ""Tối thiểu 90 sinh viên"", ""Từ 90 sinh viên trở lên""]"
"Để xét Thủ khoa và Á khoa tốt nghiệp hệ chính quy, số lượng sinh viên tối thiểu là bao nhiêu?","[""90 sinh viên"", ""Tối thiểu 90 sinh viên"", ""Từ 90 sinh viên trở lên""]"
Hình thức kỷ luật khiển trách áp dụng khi nào?,"[""Đối với sinh viên vi phạm lần đầu ở mức độ nhẹ"", ""Khi sinh viên vi phạm lần đầu với mức nhẹ"", ""Cho sinh viên lần đầu vi phạm nhẹ""]"
Khi nào sinh viên bị áp dụng hình thức kỷ luật khiển trách?,"[""Đối với sinh viên vi phạm lần đầu ở mức độ nhẹ"", ""Khi sinh viên vi phạm lần đầu với mức nhẹ"", ""Cho sinh viên lần đầu vi phạm nhẹ""]"
Sinh viên vi phạm lần đầu ở mức độ nào thì bị khiển trách?,"[""Đối với sinh viên vi phạm lần đầu ở mức độ nhẹ"", ""Khi sinh viên vi phạm lần đầu với mức nhẹ"", ""Cho sinh viên lần đầu vi phạm nhẹ""]"
Kỷ luật khiển trách được áp dụng trong trường hợp nào?,"[""Đối với sinh viên vi phạm lần đầu ở mức độ nhẹ"", ""Khi sinh viên vi phạm lần đầu với mức nhẹ"", ""Cho sinh viên lần đầu vi phạm nhẹ""]"
Hình thức khiển trách dành cho sinh viên vi phạm ra sao?,"[""Đối với sinh viên vi phạm lần đầu ở mức độ nhẹ"", ""Khi sinh viên vi phạm lần đầu với mức nhẹ"", ""Cho sinh viên lần đầu vi phạm nhẹ""]"
Hình thức kỷ luật cảnh cáo áp dụng cho sinh viên nào?,"[""Sinh viên tái phạm sau khiển trách hoặc vi phạm nghiêm trọng lần đầu"", ""Sinh viên vi phạm lại sau khiển trách hoặc vi phạm lần đầu nghiêm trọng"", ""Người tái phạm sau khiển trách hoặc vi phạm lần đầu ở mức nghiêm trọng""]"
Sinh viên bị cảnh cáo trong những trường hợp nào?,"[""Sinh viên tái phạm sau khiển trách hoặc vi phạm nghiêm trọng lần đầu"", ""Sinh viên vi phạm lại sau khiển trách hoặc vi phạm lần đầu nghiêm trọng"", ""Người tái phạm sau khiển trách hoặc vi phạm lần đầu ở mức nghiêm trọng""]"
Khi nào sinh viên phải chịu hình thức kỷ luật cảnh cáo?,"[""Sinh viên tái phạm sau khiển trách hoặc vi phạm nghiêm trọng lần đầu"", ""Sinh viên vi phạm lại sau khiển trách hoặc vi phạm lần đầu nghiêm trọng"", ""Người tái phạm sau khiển trách hoặc vi phạm lần đầu ở mức nghiêm trọng""]"
Hình thức cảnh cáo được áp dụng cho sinh viên vi phạm ra sao?,"[""Sinh viên tái phạm sau khiển trách hoặc vi phạm nghiêm trọng lần đầu"", ""Sinh viên vi phạm lại sau khiển trách hoặc vi phạm lần đầu nghiêm trọng"", ""Người tái phạm sau khiển trách hoặc vi phạm lần đầu ở mức nghiêm trọng""]"
Sinh viên bị cảnh cáo khi vi phạm ở mức độ nào?,"[""Sinh viên tái phạm sau khiển trách hoặc vi phạm nghiêm trọng lần đầu"", ""Sinh viên vi phạm lại sau khiển trách hoặc vi phạm lần đầu nghiêm trọng"", ""Người tái phạm sau khiển trách hoặc vi phạm lần đầu ở mức nghiêm trọng""]"
Sinh viên bị đình chỉ học tập có thời hạn trong trường hợp nào?,"[""Tái phạm khi đang bị cảnh cáo hoặc vi phạm nghiêm trọng"", ""Vi phạm trong thời gian bị cảnh cáo hoặc vi phạm nghiêm trọng lần đầu"", ""Tiếp tục vi phạm khi bị cảnh cáo hoặc vi phạm nặng""]"
Khi nào sinh viên bị áp dụng hình thức đình chỉ học tập có thời hạn?,"[""Tái phạm khi đang bị cảnh cáo hoặc vi phạm nghiêm trọng"", ""Vi phạm trong thời gian bị cảnh cáo hoặc vi phạm nghiêm trọng lần đầu"", ""Tiếp tục vi phạm khi bị cảnh cáo hoặc vi phạm nặng""]"
Hình thức đình chỉ học tập có thời hạn áp dụng cho sinh viên nào?,"[""Tái phạm khi đang bị cảnh cáo hoặc vi phạm nghiêm trọng"", ""Vi phạm trong thời gian bị cảnh cáo hoặc vi phạm nghiêm trọng lần đầu"", ""Tiếp tục vi phạm khi bị cảnh cáo hoặc vi phạm nặng""]"
Sinh viên bị đình chỉ học tập có thời hạn khi vi phạm ra sao?,"[""Tái phạm khi đang bị cảnh cáo hoặc vi phạm nghiêm trọng"", ""Vi phạm trong thời gian bị cảnh cáo hoặc vi phạm nghiêm trọng lần đầu"", ""Tiếp tục vi phạm khi bị cảnh cáo hoặc vi phạm nặng""]"
Điều kiện nào dẫn đến việc sinh viên bị đình chỉ học tập có thời hạn?,"[""Tái phạm khi đang bị cảnh cáo hoặc vi phạm nghiêm trọng"", ""Vi phạm trong thời gian bị cảnh cáo hoặc vi phạm nghiêm trọng lần đầu"", ""Tiếp tục vi phạm khi bị cảnh cáo hoặc vi phạm nặng""]"
Hình thức kỷ luật buộc thôi học áp dụng khi nào?,"[""Tái phạm trong thời gian đình chỉ hoặc vi phạm đặc biệt nghiêm trọng"", ""Vi phạm khi đang bị đình chỉ hoặc vi phạm rất nghiêm trọng lần đầu"", ""Tiếp tục vi phạm khi bị đình chỉ hoặc vi phạm cực kỳ nghiêm trọng""]"
Sinh viên bị buộc thôi học trong những trường hợp nào?,"[""Tái phạm trong thời gian đình chỉ hoặc vi phạm đặc biệt nghiêm trọng"", ""Vi phạm khi đang bị đình chỉ hoặc vi phạm rất nghiêm trọng lần đầu"", ""Tiếp tục vi phạm khi bị đình chỉ hoặc vi phạm cực kỳ nghiêm trọng""]"
Khi nào sinh viên phải chịu hình thức kỷ luật buộc thôi học?,"[""Tái phạm trong thời gian đình chỉ hoặc vi phạm đặc biệt nghiêm trọng"", ""Vi phạm khi đang bị đình chỉ hoặc vi phạm rất nghiêm trọng lần đầu"", ""Tiếp tục vi phạm khi bị đình chỉ hoặc vi phạm cực kỳ nghiêm trọng""]"
Hình thức buộc thôi học được áp dụng cho sinh viên vi phạm ra sao?,"[""Tái phạm trong thời gian đình chỉ hoặc vi phạm đặc biệt nghiêm trọng"", ""Vi phạm khi đang bị đình chỉ hoặc vi phạm rất nghiêm trọng lần đầu"", ""Tiếp tục vi phạm khi bị đình chỉ hoặc vi phạm cực kỳ nghiêm trọng""]"
Sinh viên bị buộc thôi học khi vi phạm ở mức độ nào?,"[""Tái phạm trong thời gian đình chỉ hoặc vi phạm đặc biệt nghiêm trọng"", ""Vi phạm khi đang bị đình chỉ hoặc vi phạm rất nghiêm trọng lần đầu"", ""Tiếp tục vi phạm khi bị đình chỉ hoặc vi phạm cực kỳ nghiêm trọng""]"
Hình thức kỷ luật từ mức nào trở lên được lưu vào hồ sơ sinh viên?,"[""Cảnh cáo"", ""Từ cảnh cáo trở lên"", ""Mức cảnh cáo hoặc cao hơn""]"
Kỷ luật nào được ghi vào hồ sơ quản lý sinh viên?,"[""Cảnh cáo"", ""Từ cảnh cáo trở lên"", ""Mức cảnh cáo hoặc cao hơn""]"
"Từ mức kỷ luật nào, thông tin sẽ được lưu vào hồ sơ sinh viên?","[""Cảnh cáo"", ""Từ cảnh cáo trở lên"", ""Mức cảnh cáo hoặc cao hơn""]"
Hình thức kỷ luật nào trở lên được ghi nhận trong hồ sơ sinh viên?,"[""Cảnh cáo"", ""Từ cảnh cáo trở lên"", ""Mức cảnh cáo hoặc cao hơn""]"
Mức kỷ luật nào được lưu vào hồ sơ quản lý của sinh viên?,"[""Cảnh cáo"", ""Từ cảnh cáo trở lên"", ""Mức cảnh cáo hoặc cao hơn""]"
Sinh viên vi phạm phải làm gì trước khi xét kỷ luật?,"[""Làm bản tường trình, tự kiểm điểm"", ""Viết tường trình và tự kiểm điểm"", ""Nộp bản tường trình và tự nhận lỗi""]"
"Trước khi xét kỷ luật, sinh viên vi phạm cần chuẩn bị gì?","[""Làm bản tường trình, tự kiểm điểm"", ""Viết tường trình và tự kiểm điểm"", ""Nộp bản tường trình và tự nhận lỗi""]"
Sinh viên vi phạm phải nộp những gì trong quá trình xét kỷ luật?,"[""Làm bản tường trình, tự kiểm điểm"", ""Viết tường trình và tự kiểm điểm"", ""Nộp bản tường trình và tự nhận lỗi""]"
Thủ tục xét kỷ luật yêu cầu sinh viên vi phạm làm gì?,"[""Làm bản tường trình, tự kiểm điểm"", ""Viết tường trình và tự kiểm điểm"", ""Nộp bản tường trình và tự nhận lỗi""]"
Sinh viên vi phạm cần thực hiện bước nào trước khi bị xét kỷ luật?,"[""Làm bản tường trình, tự kiểm điểm"", ""Viết tường trình và tự kiểm điểm"", ""Nộp bản tường trình và tự nhận lỗi""]"
Ai chủ trì cuộc họp lớp để phân tích hành vi vi phạm của sinh viên?,"[""Lớp trưởng"", ""Người đứng đầu lớp"", ""Trưởng lớp""]"
Cuộc họp lớp để xem xét vi phạm của sinh viên do ai chủ trì?,"[""Lớp trưởng"", ""Người đứng đầu lớp"", ""Trưởng lớp""]"
Người nào chịu trách nhiệm tổ chức họp lớp để phân tích vi phạm của sinh viên?,"[""Lớp trưởng"", ""Người đứng đầu lớp"", ""Trưởng lớp""]"
Ai là người chủ trì họp lớp để đề nghị hình thức kỷ luật cho sinh viên vi phạm?,"[""Lớp trưởng"", ""Người đứng đầu lớp"", ""Trưởng lớp""]"
"Trong cuộc họp lớp về vi phạm của sinh viên, ai là người chủ trì?","[""Lớp trưởng"", ""Người đứng đầu lớp"", ""Trưởng lớp""]"
Hồ sơ xử lý kỷ luật sinh viên bao gồm tài liệu nào?,"[""Bản tường trình, tự kiểm điểm, biên bản họp lớp, khoa, trường"", ""Tường trình, tự kiểm điểm, biên bản các cuộc họp"", ""Tài liệu tường trình, kiểm điểm, biên bản họp lớp, khoa, trường""]"
Những tài liệu nào cần có trong hồ sơ xét kỷ luật sinh viên?,"[""Bản tường trình, tự kiểm điểm, biên bản họp lớp, khoa, trường"", ""Tường trình, tự kiểm điểm, biên bản các cuộc họp"", ""Tài liệu tường trình, kiểm điểm, biên bản họp lớp, khoa, trường""]"
Hồ sơ kỷ luật sinh viên gồm những gì?,"[""Bản tường trình, tự kiểm điểm, biên bản họp lớp, khoa, trường"", ""Tường trình, tự kiểm điểm, biên bản các cuộc họp"", ""Tài liệu tường trình, kiểm điểm, biên bản họp lớp, khoa, trường""]"
"Để xét kỷ luật, hồ sơ sinh viên cần bao gồm tài liệu gì?","[""Bản tường trình, tự kiểm điểm, biên bản họp lớp, khoa, trường"", ""Tường trình, tự kiểm điểm, biên bản các cuộc họp"", ""Tài liệu tường trình, kiểm điểm, biên bản họp lớp, khoa, trường""]"
Các tài liệu bắt buộc trong hồ sơ xử lý kỷ luật sinh viên là gì?,"[""Bản tường trình, tự kiểm điểm, biên bản họp lớp, khoa, trường"", ""Tường trình, tự kiểm điểm, biên bản các cuộc họp"", ""Tài liệu tường trình, kiểm điểm, biên bản họp lớp, khoa, trường""]"
Ai ra quyết định kỷ luật bằng văn bản cho sinh viên?,"[""Hiệu trưởng"", ""Người đứng đầu nhà trường"", ""Hiệu trưởng nhà trường""]"
Quyết định kỷ luật sinh viên do ai ban hành bằng văn bản?,"[""Hiệu trưởng"", ""Người đứng đầu nhà trường"", ""Hiệu trưởng nhà trường""]"
Người nào chịu trách nhiệm ra văn bản kỷ luật cho sinh viên?,"[""Hiệu trưởng"", ""Người đứng đầu nhà trường"", ""Hiệu trưởng nhà trường""]"
Ai là người ký quyết định kỷ luật chính thức cho sinh viên?,"[""Hiệu trưởng"", ""Người đứng đầu nhà trường"", ""Hiệu trưởng nhà trường""]"
Văn bản kỷ luật sinh viên được ai phê duyệt?,"[""Hiệu trưởng"", ""Người đứng đầu nhà trường"", ""Hiệu trưởng nhà trường""]"
"Sau bao lâu kể từ ngày bị kỷ luật khiển trách, sinh viên được chấm dứt hiệu lực quyết định nếu không tái phạm?","[""3 tháng"", ""Ba tháng"", ""Sau 3 tháng""]"
Quyết định kỷ luật khiển trách hết hiệu lực sau bao lâu nếu sinh viên không vi phạm thêm?,"[""3 tháng"", ""Ba tháng"", ""Sau 3 tháng""]"
Sinh viên bị khiển trách được xóa kỷ luật sau bao lâu nếu không tái phạm?,"[""3 tháng"", ""Ba tháng"", ""Sau 3 tháng""]"
Thời gian để chấm dứt hiệu lực kỷ luật khiển trách khi không có vi phạm mới là bao lâu?,"[""3 tháng"", ""Ba tháng"", ""Sau 3 tháng""]"
"Nếu không tái phạm, sinh viên bị khiển trách được khôi phục quyền lợi sau bao lâu?","[""3 tháng"", ""Ba tháng"", ""Sau 3 tháng""]"
Quyết định kỷ luật cảnh cáo hết hiệu lực sau bao lâu nếu sinh viên không vi phạm thêm?,"[""6 tháng"", ""Sáu tháng"", ""Sau 6 tháng""]"
"Sau bao lâu kể từ ngày bị cảnh cáo, sinh viên được chấm dứt hiệu lực kỷ luật nếu không tái phạm?","[""6 tháng"", ""Sáu tháng"", ""Sau 6 tháng""]"
Sinh viên bị cảnh cáo được xóa kỷ luật sau bao lâu nếu không có vi phạm mới?,"[""6 tháng"", ""Sáu tháng"", ""Sau 6 tháng""]"
Thời gian để chấm dứt hiệu lực kỷ luật cảnh cáo khi không tái phạm là bao lâu?,"[""6 tháng"", ""Sáu tháng"", ""Sau 6 tháng""]"
"Nếu không vi phạm thêm, sinh viên bị cảnh cáo được khôi phục quyền lợi sau bao lâu?","[""6 tháng"", ""Sáu tháng"", ""Sau 6 tháng""]"
Sinh viên bị đình chỉ học tập cần xuất trình gì khi hết thời hạn để được học tiếp?,"[""Chứng nhận của địa phương về chấp hành nghĩa vụ công dân"", ""Giấy xác nhận của địa phương về thực hiện nghĩa vụ công dân"", ""Chứng nhận từ xã/phường về việc chấp hành nghĩa vụ""]"
"Để được học lại sau khi hết thời hạn đình chỉ, sinh viên phải nộp gì?","[""Chứng nhận của địa phương về chấp hành nghĩa vụ công dân"", ""Giấy xác nhận của địa phương về thực hiện nghĩa vụ công dân"", ""Chứng nhận từ xã/phường về việc chấp hành nghĩa vụ""]"
Sinh viên hết thời hạn đình chỉ cần cung cấp tài liệu gì để quay lại học?,"[""Chứng nhận của địa phương về chấp hành nghĩa vụ công dân"", ""Giấy xác nhận của địa phương về thực hiện nghĩa vụ công dân"", ""Chứng nhận từ xã/phường về việc chấp hành nghĩa vụ""]"
Tài liệu nào cần thiết để sinh viên bị đình chỉ được xem xét học tiếp sau thời hạn?,"[""Chứng nhận của địa phương về chấp hành nghĩa vụ công dân"", ""Giấy xác nhận của địa phương về thực hiện nghĩa vụ công dân"", ""Chứng nhận từ xã/phường về việc chấp hành nghĩa vụ""]"
"Sau khi hết đình chỉ, sinh viên phải trình gì để nhà trường cho phép học lại?","[""Chứng nhận của địa phương về chấp hành nghĩa vụ công dân"", ""Giấy xác nhận của địa phương về thực hiện nghĩa vụ công dân"", ""Chứng nhận từ xã/phường về việc chấp hành nghĩa vụ""]"
Đi học muộn hoặc nghỉ học không phép bị xử lý như thế nào?,"[""Trừ 5-10 điểm rèn luyện tùy mức độ"", ""Bị trừ từ 5 đến 10 điểm rèn luyện"", ""Giảm 5-10 điểm rèn luyện theo mức độ vi phạm""]"
Hình thức xử lý khi sinh viên đi học muộn hoặc nghỉ học quá số buổi cho phép là gì?,"[""Trừ 5-10 điểm rèn luyện tùy mức độ"", ""Bị trừ từ 5 đến 10 điểm rèn luyện"", ""Giảm 5-10 điểm rèn luyện theo mức độ vi phạm""]"
Sinh viên nghỉ học không phép bị trừ bao nhiêu điểm rèn luyện?,"[""Trừ 5-10 điểm rèn luyện tùy mức độ"", ""Bị trừ từ 5 đến 10 điểm rèn luyện"", ""Giảm 5-10 điểm rèn luyện theo mức độ vi phạm""]"
Vi phạm về đi học muộn hoặc nghỉ học không phép bị xử lý ra sao?,"[""Trừ 5-10 điểm rèn luyện tùy mức độ"", ""Bị trừ từ 5 đến 10 điểm rèn luyện"", ""Giảm 5-10 điểm rèn luyện theo mức độ vi phạm""]"
Đi học muộn hoặc nghỉ học không phép dẫn đến hậu quả gì?,"[""Trừ 5-10 điểm rèn luyện tùy mức độ"", ""Bị trừ từ 5 đến 10 điểm rèn luyện"", ""Giảm 5-10 điểm rèn luyện theo mức độ vi phạm""]"
Gây mất trật tự trong giờ học bị xử lý như thế nào?,"[""Trừ 5-10 điểm rèn luyện tùy mức độ"", ""Bị trừ từ 5 đến 10 điểm rèn luyện"", ""Giảm 5-10 điểm rèn luyện theo mức độ vi phạm""]"
Hình thức xử lý khi sinh viên làm việc riêng trong giờ học là gì?,"[""Trừ 5-10 điểm rèn luyện tùy mức độ"", ""Bị trừ từ 5 đến 10 điểm rèn luyện"", ""Giảm 5-10 điểm rèn luyện theo mức độ vi phạm""]"
Sinh viên gây mất trật tự trong giờ học bị trừ bao nhiêu điểm rèn luyện?,"[""Trừ 5-10 điểm rèn luyện tùy mức độ"", ""Bị trừ từ 5 đến 10 điểm rèn luyện"", ""Giảm 5-10 điểm rèn luyện theo mức độ vi phạm""]"
Vi phạm về làm việc riêng trong giờ học bị xử lý ra sao?,"[""Trừ 5-10 điểm rèn luyện tùy mức độ"", ""Bị trừ từ 5 đến 10 điểm rèn luyện"", ""Giảm 5-10 điểm rèn luyện theo mức độ vi phạm""]"
Gây mất trật tự trong giờ học dẫn đến hậu quả gì?,"[""Trừ 5-10 điểm rèn luyện tùy mức độ"", ""Bị trừ từ 5 đến 10 điểm rèn luyện"", ""Giảm 5-10 điểm rèn luyện theo mức độ vi phạm""]"
Hành vi vô lễ với giảng viên bị xử lý ở mức độ nào?,"[""Từ Khiển trách đến Buộc thôi học"", ""Khiển trách đến Buộc thôi học tùy mức độ"", ""Từ khiển trách đến thôi học theo mức độ nghiêm trọng""]"
Sinh viên vô lễ với thầy cô giáo có thể bị kỷ luật ra sao?,"[""Từ Khiển trách đến Buộc thôi học"", ""Khiển trách đến Buộc thôi học tùy mức độ"", ""Từ khiển trách đến thôi học theo mức độ nghiêm trọng""]"
Hình thức xử lý khi sinh viên có hành vi vô lễ với cán bộ nhà trường là gì?,"[""Từ Khiển trách đến Buộc thôi học"", ""Khiển trách đến Buộc thôi học tùy mức độ"", ""Từ khiển trách đến thôi học theo mức độ nghiêm trọng""]"
Vi phạm về hành vi vô lễ với giảng viên bị xử lý như thế nào?,"[""Từ Khiển trách đến Buộc thôi học"", ""Khiển trách đến Buộc thôi học tùy mức độ"", ""Từ khiển trách đến thôi học theo mức độ nghiêm trọng""]"
Sinh viên vô lễ với thầy cô giáo có thể chịu hình thức kỷ luật nào?,"[""Từ Khiển trách đến Buộc thôi học"", ""Khiển trách đến Buộc thôi học tùy mức độ"", ""Từ khiển trách đến thôi học theo mức độ nghiêm trọng""]"
Học thay cho người khác bị xử lý ở mức độ nào?,"[""Từ Khiển trách đến Buộc thôi học"", ""Khiển trách đến Buộc thôi học tùy mức độ"", ""Từ khiển trách đến thôi học theo mức độ nghiêm trọng""]"
Sinh viên nhờ người học thay bị kỷ luật ra sao?,"[""Từ Khiển trách đến Buộc thôi học"", ""Khiển trách đến Buộc thôi học tùy mức độ"", ""Từ khiển trách đến thôi học theo mức độ nghiêm trọng""]"
Hình thức xử lý khi sinh viên học thay hoặc nhờ học thay là gì?,"[""Từ Khiển trách đến Buộc thôi học"", ""Khiển trách đến Buộc thôi học tùy mức độ"", ""Từ khiển trách đến thôi học theo mức độ nghiêm trọng""]"
Vi phạm về học thay cho người khác bị xử lý như thế nào?,"[""Từ Khiển trách đến Buộc thôi học"", ""Khiển trách đến Buộc thôi học tùy mức độ"", ""Từ khiển trách đến thôi học theo mức độ nghiêm trọng""]"
Sinh viên học thay hoặc nhờ người học thay có thể bị kỷ luật nào?,"[""Từ Khiển trách đến Buộc thôi học"", ""Khiển trách đến Buộc thôi học tùy mức độ"", ""Từ khiển trách đến thôi học theo mức độ nghiêm trọng""]"
Gian lận trong thi lần đầu bị xử lý như thế nào?,"[""Cảnh cáo"", ""Bị Cảnh cáo"", ""Hình thức Cảnh cáo""]"
Sinh viên gian lận thi lần đầu tiên chịu hình thức kỷ luật nào?,"[""Cảnh cáo"", ""Bị Cảnh cáo"", ""Hình thức Cảnh cáo""]"
Hậu quả khi sinh viên vi phạm gian lận thi lần đầu là gì?,"[""Cảnh cáo"", ""Bị Cảnh cáo"", ""Hình thức Cảnh cáo""]"
"Lần đầu gian lận trong thi, sinh viên bị kỷ luật ra sao?","[""Cảnh cáo"", ""Bị Cảnh cáo"", ""Hình thức Cảnh cáo""]"
Vi phạm gian lận thi lần thứ nhất dẫn đến hình thức xử lý nào?,"[""Cảnh cáo"", ""Bị Cảnh cáo"", ""Hình thức Cảnh cáo""]"
Gian lận trong thi lần thứ hai bị xử lý như thế nào?,"[""Đình chỉ học tập có thời hạn"", ""Bị đình chỉ học tập"", ""Hình thức đình chỉ có thời hạn""]"
Sinh viên gian lận thi lần thứ hai chịu hình thức kỷ luật nào?,"[""Đình chỉ học tập có thời hạn"", ""Bị đình chỉ học tập"", ""Hình thức đình chỉ có thời hạn""]"
Hậu quả khi sinh viên vi phạm gian lận thi lần hai là gì?,"[""Đình chỉ học tập có thời hạn"", ""Bị đình chỉ học tập"", ""Hình thức đình chỉ có thời hạn""]"
"Lần thứ hai gian lận trong thi, sinh viên bị kỷ luật ra sao?","[""Đình chỉ học tập có thời hạn"", ""Bị đình chỉ học tập"", ""Hình thức đình chỉ có thời hạn""]"
Vi phạm gian lận thi lần thứ hai dẫn đến hình thức xử lý nào?,"[""Đình chỉ học tập có thời hạn"", ""Bị đình chỉ học tập"", ""Hình thức đình chỉ có thời hạn""]"
Tổ chức gian lận thi lần đầu bị xử lý như thế nào?,"[""Đình chỉ học tập có thời hạn"", ""Bị đình chỉ học tập"", ""Hình thức đình chỉ có thời hạn""]"
Sinh viên tổ chức gian lận thi lần đầu tiên bị kỷ luật ra sao?,"[""Đình chỉ học tập có thời hạn"", ""Bị đình chỉ học tập"", ""Hình thức đình chỉ có thời hạn""]"
Hình thức xử lý khi sinh viên tổ chức gian lận thi lần đầu là gì?,"[""Đình chỉ học tập có thời hạn"", ""Bị đình chỉ học tập"", ""Hình thức đình chỉ có thời hạn""]"
Vi phạm tổ chức gian lận thi lần đầu dẫn đến hậu quả nào?,"[""Đình chỉ học tập có thời hạn"", ""Bị đình chỉ học tập"", ""Hình thức đình chỉ có thời hạn""]"
"Lần đầu tổ chức gian lận thi, sinh viên bị xử lý như thế nào?","[""Đình chỉ học tập có thời hạn"", ""Bị đình chỉ học tập"", ""Hình thức đình chỉ có thời hạn""]"
Mang tài liệu trái phép vào phòng thi bị xử lý ra sao?,"[""Đình chỉ thi, hạ điểm rèn luyện xuống Trung bình"", ""Bị đình chỉ thi và giảm điểm rèn luyện"", ""Hủy thi, điểm rèn luyện xuống Trung bình""]"
Sinh viên mang tài liệu trái phép vào phòng thi chịu hậu quả gì?,"[""Đình chỉ thi, hạ điểm rèn luyện xuống Trung bình"", ""Bị đình chỉ thi và giảm điểm rèn luyện"", ""Hủy thi, điểm rèn luyện xuống Trung bình""]"
Hình thức xử lý khi sinh viên mang tài liệu trái phép vào thi là gì?,"[""Đình chỉ thi, hạ điểm rèn luyện xuống Trung bình"", ""Bị đình chỉ thi và giảm điểm rèn luyện"", ""Hủy thi, điểm rèn luyện xuống Trung bình""]"
Vi phạm mang tài liệu trái phép vào phòng thi dẫn đến hậu quả nào?,"[""Đình chỉ thi, hạ điểm rèn luyện xuống Trung bình"", ""Bị đình chỉ thi và giảm điểm rèn luyện"", ""Hủy thi, điểm rèn luyện xuống Trung bình""]"
Sinh viên mang tài liệu không phép vào thi bị kỷ luật như thế nào?,"[""Đình chỉ thi, hạ điểm rèn luyện xuống Trung bình"", ""Bị đình chỉ thi và giảm điểm rèn luyện"", ""Hủy thi, điểm rèn luyện xuống Trung bình""]"
Chậm nộp học phí không lý do bị xử lý ở mức độ nào?,"[""Từ Nhắc nhở đến Buộc thôi học"", ""Nhắc nhở, Khiển trách đến Buộc thôi học"", ""Từ nhắc nhở đến thôi học tùy mức độ""]"
Sinh viên chậm nộp học phí không chính đáng bị kỷ luật ra sao?,"[""Từ Nhắc nhở đến Buộc thôi học"", ""Nhắc nhở, Khiển trách đến Buộc thôi học"", ""Từ nhắc nhở đến thôi học tùy mức độ""]"
Hình thức xử lý khi sinh viên không nộp học phí đúng hạn là gì?,"[""Từ Nhắc nhở đến Buộc thôi học"", ""Nhắc nhở, Khiển trách đến Buộc thôi học"", ""Từ nhắc nhở đến thôi học tùy mức độ""]"
Vi phạm về chậm nộp học phí không lý do bị xử lý như thế nào?,"[""Từ Nhắc nhở đến Buộc thôi học"", ""Nhắc nhở, Khiển trách đến Buộc thôi học"", ""Từ nhắc nhở đến thôi học tùy mức độ""]"
Sinh viên không nộp học phí đúng hạn có thể bị kỷ luật nào?,"[""Từ Nhắc nhở đến Buộc thôi học"", ""Nhắc nhở, Khiển trách đến Buộc thôi học"", ""Từ nhắc nhở đến thôi học tùy mức độ""]"
Làm hư hỏng tài sản trường bị xử lý như thế nào?,"[""Từ Khiển trách đến Buộc thôi học, bồi thường thiệt hại"", ""Khiển trách đến Buộc thôi học và bồi thường"", ""Từ khiển trách đến thôi học, phải bồi thường""]"
Sinh viên làm hư tài sản trường chịu hình thức kỷ luật nào?,"[""Từ Khiển trách đến Buộc thôi học, bồi thường thiệt hại"", ""Khiển trách đến Buộc thôi học và bồi thường"", ""Từ khiển trách đến thôi học, phải bồi thường""]"
Hình thức xử lý khi sinh viên làm hư hỏng tài sản ký túc xá là gì?,"[""Từ Khiển trách đến Buộc thôi học, bồi thường thiệt hại"", ""Khiển trách đến Buộc thôi học và bồi thường"", ""Từ khiển trách đến thôi học, phải bồi thường""]"
Vi phạm về làm hư tài sản trường bị xử lý ra sao?,"[""Từ Khiển trách đến Buộc thôi học, bồi thường thiệt hại"", ""Khiển trách đến Buộc thôi học và bồi thường"", ""Từ khiển trách đến thôi học, phải bồi thường""]"
