question,answer
"Giảng viên cần nộp điểm thi về Phòng Đào tạo trong thời hạn bao lâu kể từ ngày thi, và Phòng nào chịu trách nhiệm xử lý Điểm trung bình chung học kỳ (ĐTBCHK) của sinh viên?","**1.** Giảng viên cần nộp điểm thi về Phòng Đào tạo chậm nhất là 30 ngày kể từ ngày thi.

**2.** Phòng Đào tạo chịu trách nhiệm xử lý Điểm trung bình chung học kỳ (ĐTBCHK) của sinh viên."
"Điểm rèn luyện (ĐRL) được đánh giá vào các học kỳ nào, và việc bị xếp loại rèn luyện kém trong cả năm học hai lần liên tiếp (trong toàn khóa học) dẫn đến hình thức xử lý nào?","**1.** Điểm rèn luyện (ĐRL) được đánh giá từng học kỳ chính.

**2.** Nếu bị xếp loại rèn luyện kém cả năm học hai lần liên tiếp (trong toàn khóa học) sẽ bị buộc thôi học."
"Sinh viên có Điểm trung bình học kỳ (ĐTBCHK) dưới 1,0 ở các học kỳ (trừ học kỳ đầu) sẽ bị xử lý như thế nào, và nếu tình trạng này lặp lại dẫn đến bị cảnh báo học tập hai lần liên tiếp thì hậu quả cuối cùng là gì?","**1.** Sinh viên có Điểm trung bình học kỳ (ĐTBCHK) đạt dưới 1,0 đối với các học kỳ tiếp theo (trừ học kỳ đầu) sẽ bị cảnh báo học tập.

**2.** Cảnh báo học tập với tần suất 2 lần liên tiếp sẽ dẫn đến bị buộc thôi học."
"Để được nhận đề tài khóa luận hoặc tiểu luận tốt nghiệp, sinh viên ngành/chuyên ngành được cấp bằng Cử nhân cần tích lũy tối thiểu bao nhiêu tín chỉ và đạt Điểm trung bình chung tích lũy (ĐTBCTL) hệ 4 từ bao nhiêu trở lên?","**1.** Để được nhận đề tài khóa luận hoặc tiểu luận tốt nghiệp, sinh viên ngành/chuyên ngành được cấp bằng Cử nhân cần tích lũy ít nhất **90 tín chỉ** (không tính các môn học điều kiện).

**2.** Để được nhận đề tài khóa luận hoặc tiểu luận tốt nghiệp, sinh viên ngành/chuyên ngành được cấp bằng Cử nhân cần có điểm trung bình chung tích lũy hệ 4 từ **2,00** trở lên."
"Ai là người quyết định cán bộ chấm tiểu luận tốt nghiệp, và điểm kết quả khóa luận tốt nghiệp được tính dựa trên điểm của những ai?","**1.** Cán bộ chấm tiểu luận tốt nghiệp do Trưởng Khoa quyết định.

**2.** Điểm kết quả khóa luận của sinh viên là trung bình cộng điểm của ba thành viên hội đồng và giảng viên hướng dẫn."
"Sinh viên cần đạt Điểm trung bình chung tích lũy (ĐTBCTL) tối thiểu bao nhiêu để đủ điều kiện xét tốt nghiệp, và mức ĐTBCTL nào được xếp loại tốt nghiệp loại Giỏi?","**1.** Sinh viên cần đạt điểm trung bình tích lũy đạt từ **2,00** để đủ điều kiện xét tốt nghiệp.

**2.** Mức ĐTBCTL từ **3,20 đến 3,59** được xếp loại tốt nghiệp loại Giỏi."
"Nếu sinh viên đạt ĐTBCTL toàn khóa loại Xuất sắc (từ 3,60 đến 4,00) nhưng đã học lại các học phần bắt buộc vượt quá 5% tổng số tín chỉ quy định, hạng tốt nghiệp của sinh viên đó sẽ bị ảnh hưởng như thế nào?",Hạng tốt nghiệp bị **giảm một mức**.
"Việc chậm đóng học phí ảnh hưởng đến kết quả đánh giá rèn luyện trong học kỳ đó ra sao, và kết quả rèn luyện này có được ghi vào bảng điểm toàn khóa khi sinh viên ra trường không?","**1.** Chậm đóng học phí dẫn đến hạ một bậc kết quả đánh giá rèn luyện trong học kỳ.

**2.** Không có thông tin."
"Giảng viên chịu trách nhiệm công bố điểm đánh giá thành phần trước khi nào, và đơn vị nào xử lý tất cả khiếu nại liên quan đến kết quả học tập của học phần trong học kỳ đó?","**1.** Giảng viên chịu trách nhiệm công bố điểm đánh giá thành phần trước khi kết thúc học phần.

**2.** Khoa/Bộ môn quản lý học phần xử lý tất cả khiếu nại liên quan đến kết quả học tập của học phần trong học kỳ đó."
"Sinh viên bị xếp loại rèn luyện kém cả năm học sẽ bị xử lý thế nào ở năm học tiếp theo, và ĐRL của sinh viên từng học kỳ được dùng làm tiêu chí để xét việc gì?","**1.** Sinh viên bị xếp loại rèn luyện kém trong cả năm học sẽ bị đình chỉ học tập một năm ở năm học tiếp theo.

**2.** ĐRL của sinh viên từng học kỳ là tiêu chí để xét học bổng khuyến khích học tập, xếp loại và khen thưởng cuối mỗi năm học."
"Quyết định cảnh báo học tập và buộc thôi học thường được trường công bố vào những tháng nào trong năm, và thông báo này có được gửi về gia đình và địa phương của sinh viên không?","**1.** Quyết định cảnh báo học tập và buộc thôi học thường được trường công bố vào **tháng 4** và **tháng 10**.

**2.** Sau khi ban hành quyết định cảnh báo học tập hoặc buộc thôi học, trường gửi thông báo về gia đình và địa phương nơi sinh viên có hộ khẩu thường trú."
"Tiểu luận tốt nghiệp đối với ngành/chuyên ngành được cấp bằng Kỹ sư có khối lượng bao nhiêu tín chỉ, và người hướng dẫn khóa luận này có được tham gia hội đồng đánh giá kết quả không?","**1.** Tiểu luận tốt nghiệp đối với các ngành/chuyên ngành được cấp bằng Kỹ sư có khối lượng **06 (sáu) tín chỉ**.

**2.** Giảng viên hướng dẫn không tham gia hội đồng đánh giá kết quả đề tài khóa luận của sinh viên do mình hướng dẫn."
"Sinh viên có thể xem kết quả học tập (ĐTBCHK, ĐTBCNH, ĐTBCTL) ở đâu, và việc xét và công nhận tốt nghiệp hàng năm diễn ra vào tuần thứ mấy của các tháng nào?","**1.** Không có thông tin.

**2.** Việc xét và công nhận tốt nghiệp hàng năm diễn ra vào **tuần thứ 2 các tháng 03, 06, 09, 12**."
"Nếu sinh viên không hoàn thành đề tài khóa luận đã được phân công, một trong các lựa chọn thay thế là gì, và khi thực hiện lại đề tài khóa luận khác, giảng viên hướng dẫn có phải là người cũ không?","**1.** Nếu sinh viên không hoàn thành đề tài khóa luận đã được phân công hoặc nhận điểm F khi báo cáo kết quả đề tài khóa luận có thể chọn thực hiện tiểu luận và học bổ sung tín chỉ hoặc học tích lũy tín chỉ tốt nghiệp theo thiết kế của CTĐT.

**2.** Nếu sinh viên không hoàn thành đề tài khóa luận đã được phân công hoặc nhận điểm F khi báo cáo kết quả đề tài khóa luận, họ có thể thực hiện lại đề tài khóa luận khác, do giảng viên khác hướng dẫn."
"Sinh viên muốn xin nghỉ học tạm thời vì lý do cá nhân cần đạt ĐTBCTL tối thiểu bao nhiêu, và nếu sinh viên đang học cùng lúc hai chương trình mà ĐTBCTL chương trình thứ nhất bị xếp loại dưới trung bình thì sao?","**1.** Sinh viên muốn xin nghỉ học tạm thời vì lý do cá nhân cần đạt điểm trung bình chung tích lũy (ĐTBCTL) **không dưới 2,00**.

**2.** Nếu sinh viên đang học cùng lúc hai chương trình mà ĐTBCTL chương trình thứ nhất bị xếp loại dưới trung bình thì sẽ bị hủy kết quả học tập của chương trình thứ hai."
"Thời gian nghỉ học tạm thời vì nhu cầu cá nhân được tính vào thời gian học chính thức không, và thời gian tối đa được phép học đối với sinh viên học cùng lúc hai chương trình là bao lâu?","**1.** Thời gian nghỉ học tạm thời vì nhu cầu cá nhân được tính vào thời gian học chính thức.

**2.** Thời gian tối đa được phép học đối với sinh viên học cùng lúc hai chương trình là thời gian tối đa quy định cho chương trình thứ nhất, quy định tại khoản 8 Điều 2 của Quy chế này."
"Hệ thống đào tạo trực tuyến (e-Learning – NLU) của trường được phát triển trên nền tảng nào, và sinh viên có trách nhiệm gì đối với tài khoản học trực tuyến của mình?","**1.** Hệ thống đào tạo trực tuyến (e-Learning – NLU) của trường được phát triển trên nền tảng **Edmodo**.

**2.** Sinh viên có trách nhiệm:  **Tự bảo vệ tài khoản của mình**, **tự chịu trách nhiệm về các thông tin đưa lên hệ thống**, và **chịu trách nhiệm về việc để người khác sử dụng tài khoản của mình sai mục đích, không đúng với quy định**."
"Khi tham gia lớp học trực tuyến qua các công cụ như Zoom, Google Meet, sinh viên cần sử dụng micro như thế nào và phải đảm bảo trang phục ra sao?","**1.** Khi lớp học bắt đầu, sinh viên phải tắt micro; chỉ mở khi được cho phép phát biểu; và sau khi trao đổi xong, sinh viên phải tắt micro.

**2.** Khi tham gia lớp học trực tuyến qua các công cụ như Zoom, Google Meet, sinh viên phải đảm bảo mặc trang phục lịch sự nghiêm túc."
"Điểm đánh giá quá trình học trực tuyến trong học phần đào tạo kết hợp đóng góp tối đa bao nhiêu phần trăm trọng số điểm học phần, và việc đánh giá này phải đảm bảo những yếu tố nào?","**1.** Tổng điểm đánh giá quá trình học trực tuyến đóng góp không quá 50% trọng số điểm học phần.

**2.** Không có thông tin."
"Việc tổ chức thi cuối kỳ bằng hình thức trực tuyến cần điều kiện gì về phần mềm và ngân hàng câu hỏi, đồng thời hình thức này có áp dụng cho học phần thi tay nghề không?","**1.** Không có thông tin.

**2.** Không có thông tin.

**3.** Không tổ chức thi cuối kỳ bằng hình thức trực tuyến với các học phần thực hành/thực tập đánh giá kỹ năng thực hành (thi tay nghề, nghiệp vụ, thao tác kỹ thuật,...)."
"Sinh viên được đăng ký học chương trình thứ hai sớm nhất khi nào, và một trong các điều kiện về học lực để đăng ký là gì?","**1.** Không có thông tin.

**2.** Một trong các điều kiện về học lực để đăng ký học chương trình thứ hai là: Học lực tính theo điểm trung bình tích lũy xếp loại khá trở lên và đáp ứng ngưỡng bảo đảm chất lượng của chương trình thứ hai trong năm tuyển sinh; hoặc học lực tính theo điểm trung bình tích lũy xếp loại trung bình và đáp ứng điều kiện trúng tuyển của chương trình thứ hai trong năm tuyển sinh."
"Nếu sinh viên xin thôi học vì lý do cá nhân thì kết quả học phần đã tích lũy được xử lý ra sao, và những sinh viên này muốn quay lại học phải làm gì?","**1.** Sinh viên xin thôi học có thể được cấp giấy chứng nhận về học phần đã tích lũy.

**2.** Những sinh viên xin thôi học vì lý do cá nhân muốn quay trở lại học phải làm thủ tục xin nhập học lại theo quy định của Trường."
"Việc bảo vệ và đánh giá đồ án, khóa luận bằng hình thức trực tuyến cần có sự đồng thuận của ai, và diễn biến buổi bảo vệ phải được xử lý như thế nào?","**1.** Hình thức bảo vệ và đánh giá đồ án, khóa luận bằng hình thức trực tuyến cần có sự đồng thuận của các thành viên hội đồng và sinh viên.

**2.** Diễn biến của buổi bảo vệ trực tuyến phải được ghi hình, ghi âm đầy đủ và lưu trữ."
"Sinh viên nghỉ học tạm thời có phải hoàn thành nghĩa vụ học phí cho học kỳ xin nghỉ không, và sinh viên học hai chương trình được hưởng các chế độ quyền lợi đối với chương trình nào?","**1.** Sinh viên phải hoàn thành nghĩa vụ học phí đối với các môn học đã đăng ký trong học kỳ xin nghỉ học tạm thời.

**2.** Sinh viên học hai chương trình chỉ được hưởng các chế độ quyền lợi đối với chương trình thứ nhất."
"Một sinh viên hệ chính quy đạt ĐTBTL loại Giỏi và xếp loại rèn luyện Xuất sắc, nhưng tốt nghiệp trễ hơn thời gian thiết kế của chương trình đào tạo. Sinh viên này có được xét khen thưởng danh hiệu tốt nghiệp loại Giỏi không?","**1.** Sinh viên có ĐTBTL xếp loại Giỏi và xếp loại rèn luyện Xuất sắc thuộc trường hợp được khen thưởng danh hiệu tốt nghiệp loại Giỏi. Tài liệu không đề cập việc tốt nghiệp trễ hơn thời gian thiết kế của chương trình đào tạo ảnh hưởng đến danh hiệu này.

**2.** Sinh viên hệ chính quy được khen thưởng danh hiệu tốt nghiệp loại Giỏi khi có thành tích thuộc một trong hai trường hợp sau đây:  ĐTBTL xếp loại xuất sắc và xếp loại rèn luyện tốt hoặc khá; hoặc ĐTBTL xếp loại giỏi và xếp loại rèn luyện tốt trở lên. Sinh viên có ĐTBTL loại Giỏi và xếp loại rèn luyện Xuất sắc (là loại tốt trở lên) đáp ứng điều kiện thứ hai để được khen thưởng danh hiệu tốt nghiệp loại Giỏi."
"Khoa/Bộ môn có 700 sinh viên (hệ chính quy) thì được chọn tối đa bao nhiêu Sinh viên tiêu biểu (SVTB) cuối năm học, và nếu một ngành trong khoa đó có 50 sinh viên tốt nghiệp thì xét được bao nhiêu Thủ khoa, Á khoa tốt nghiệp toàn khóa cho ngành đó?","**1.** Số lượng SVTB được chọn hàng năm tối đa không quá **15%** tổng số sinh viên hệ chính quy đang học tại Khoa/Bộ môn tại thời điểm xét. Với 700 sinh viên hệ chính quy, số lượng SVTB tối đa là **105**.

**2.** Nếu một ngành có **50 sinh viên tốt nghiệp** (hệ chính quy), số lượng này nằm trong khoảng **từ 25 đến 89 sinh viên**, sẽ xét **01 Thủ khoa**, và tài liệu không xét Á khoa đối với số lượng sinh viên tốt nghiệp trong khoảng này."
Sinh viên A (hệ chính quy) có ĐTBTL Xuất sắc và rèn luyện Khá. Sinh viên B (hệ VLVH) có ĐTBTL Xuất sắc. Cả hai đều đủ các điều kiện chung khác để xét khen thưởng tốt nghiệp. Sinh viên nào trong hai người được khen thưởng danh hiệu tốt nghiệp loại Xuất sắc?,"**1.** Sinh viên hệ chính quy có ĐTBTL xếp loại xuất sắc và xếp loại rèn luyện khá được khen thưởng danh hiệu tốt nghiệp loại Giỏi.

**2.** Sinh viên hệ vừa làm vừa học được khen thưởng danh hiệu tốt nghiệp loại Xuất sắc khi có ĐTBTL xếp loại xuất sắc.

**3.** Để được khen thưởng danh hiệu tốt nghiệp loại Xuất sắc đối với sinh viên hệ chính quy, sinh viên phải có ĐTBTL xếp loại xuất sắc và xếp loại rèn luyện xuất sắc.  Để được khen thưởng danh hiệu tốt nghiệp loại Xuất sắc đối với sinh viên hệ vừa làm vừa học, sinh viên phải có ĐTBTL xếp loại xuất sắc. Sinh viên A (hệ chính quy) có ĐTBTL Xuất sắc nhưng rèn luyện Khá, không đáp ứng đủ điều kiện. Sinh viên B (hệ VLVH) có ĐTBTL Xuất sắc, đáp ứng đủ điều kiện.

**4.** Vậy, **Sinh viên B** được khen thưởng danh hiệu tốt nghiệp loại Xuất sắc."
"Tiêu chuẩn tối thiểu về kết quả học tập và rèn luyện cả năm để được chọn là Sinh viên tiêu biểu (SVTB) là gì, và tiêu chuẩn tối thiểu về ĐTBTL và rèn luyện để được xét khen thưởng tốt nghiệp (chung cho cả hai hệ) là gì?","**1.** Tiêu chuẩn tối thiểu về kết quả học tập và rèn luyện cả năm để được chọn là Sinh viên tiêu biểu (SVTB) là: Kết quả học tập cả năm học đạt loại khá trở lên và xếp loại rèn luyện cả năm học đạt loại tốt trở lên.

**2.** Tiêu chuẩn tối thiểu về ĐTBTL và rèn luyện để được xét khen thưởng tốt nghiệp là: Có điểm trung bình học tập tích lũy (ĐTBTL) từ khá trở lên và có điểm rèn luyện từ loại tốt trở lên."
"Nếu hai sinh viên hệ chính quy cùng ngành, cùng khóa có ĐTBTL bằng nhau và đều đủ điều kiện xét Thủ khoa tốt nghiệp, tiêu chí nào được dùng để phân định, và nếu hai sinh viên hệ VLVH cùng khối lớp, cùng đợt tốt nghiệp đầu tiên rơi vào trường hợp tương tự thì tiêu chí ưu tiên là gì?","**1.** Nếu hai sinh viên hệ chính quy cùng ngành, cùng khóa có ĐTBTL bằng nhau và xếp loại rèn luyện giống nhau, tiêu chí được dùng để phân định là: Xét đến số điểm rèn luyện; nếu số điểm rèn luyện cũng bằng nhau thì công nhận đồng Thủ khoa, Á khoa.

**2.** Trong trường hợp sinh viên hệ VLVH có ĐTBTL bằng nhau sẽ ưu tiên chọn sinh viên có thành tích trong nghiên cứu khoa học hoặc đồng Thủ khoa, Á khoa."
"Sinh viên đạt giải Nhất cuộc thi Olympic môn học và có kết quả học tập cả năm loại Giỏi, nhưng xếp loại rèn luyện cả năm chỉ đạt loại Khá. Sinh viên này có đủ tiêu chuẩn để được chọn là Sinh viên tiêu biểu (SVTB) cuối năm học không?","**1.** Không có thông tin.

**2.** Nếu sinh viên xếp loại rèn luyện cả năm chỉ đạt loại Khá thì không đạt tiêu chuẩn về xếp loại rèn luyện cả năm để được chọn là Sinh viên tiêu biểu và không đáp ứng điều kiện chung về điểm rèn luyện từ loại tốt trở lên để được xét khen thưởng tốt nghiệp.

**3.** Tiêu chuẩn để được chọn là Sinh viên tiêu biểu (SVTB) bao gồm xếp loại rèn luyện cả năm học đạt loại tốt trở lên. Sinh viên xếp loại rèn luyện cả năm chỉ đạt loại Khá, không đáp ứng tiêu chuẩn này. Do đó, sinh viên này không đủ tiêu chuẩn để được chọn là Sinh viên tiêu biểu (SVTB) cuối năm học."
"Sinh viên hệ chính quy cần đạt ĐTBTL và rèn luyện ở mức nào để được khen thưởng danh hiệu tốt nghiệp loại Xuất sắc, và sinh viên hệ VLVH cần đạt ĐTBTL ở mức nào để được khen thưởng danh hiệu này?","**1.** Sinh viên hệ chính quy được khen thưởng danh hiệu tốt nghiệp loại Xuất sắc khi có ĐTBTL xếp loại xuất sắc và xếp loại rèn luyện xuất sắc.

**2.** Sinh viên hệ vừa làm vừa học được khen thưởng danh hiệu tốt nghiệp loại Xuất sắc khi có ĐTBTL xếp loại xuất sắc."
"Nếu sinh viên bị kỷ luật Cảnh cáo, Hội đồng cấp nào sẽ họp xét trước khi Hội đồng cấp Trường họp, và biên bản họp của Hội đồng đó có cần thiết trong hồ sơ xử lý kỷ luật không?","**1.** Nếu sinh viên bị kỷ luật Cảnh cáo, Hội đồng cấp sẽ họp xét trước khi Hội đồng cấp Trường họp là Hội đồng khen thưởng, kỷ luật sinh viên của Khoa/Bộ môn.

**2.** Biên bản họp Hội đồng khen thưởng, kỷ luật sinh viên của Khoa/Bộ môn cần thiết trong hồ sơ xử lý kỷ luật."
"Hình thức kỷ luật nào có thể được áp dụng nếu sinh viên đang trong thời gian bị Cảnh cáo mà vẫn vi phạm kỷ luật, và khi sinh viên bị kỷ luật ở mức độ này, Nhà trường có gửi thông báo cho địa phương không?","**1.** Hình thức kỷ luật có thể được áp dụng nếu sinh viên đang trong thời gian bị Cảnh cáo mà vẫn vi phạm kỷ luật là **Đình chỉ học tập có thời hạn**.

**2.** Không có thông tin."
"Quyết định kỷ luật Khiển trách sẽ chấm dứt hiệu lực sau bao lâu nếu sinh viên không tái phạm, và khi hết thời hạn Đình chỉ học tập có thời hạn, sinh viên cần xuất trình giấy tờ gì từ đâu để được xem xét học tiếp?","**1.** Quyết định kỷ luật Khiển trách sẽ chấm dứt hiệu lực sau **03 tháng kể từ ngày có quyết định kỷ luật** nếu sinh viên không tái phạm hoặc không có những vi phạm đến mức phải xử lý kỷ luật.

**2.** Khi hết thời hạn Đình chỉ học tập có thời hạn, sinh viên phải xuất trình Chứng nhận của địa phương (cấp xã, phường, thị trấn) nơi cư trú về việc chấp hành nghĩa vụ công dân tại địa phương."
"Trong quy trình xét kỷ luật, sinh viên vi phạm cần làm loại văn bản nào ban đầu để tự nhận hình thức kỷ luật, và nếu sinh viên này không đến dự họp Hội đồng khen thưởng, kỷ luật sinh viên của Khoa/Bộ môn (dù đã được mời và không có lý do chính đáng) thì Hội đồng có tiến hành họp không?","**1.** Trong quy trình xét kỷ luật, sinh viên có hành vi vi phạm cần làm Bản tường trình và Bản tự kiểm điểm.

**2.** Nếu sinh viên vi phạm kỷ luật đã được mời mà không đến dự (nếu không có lý do chính đáng), không có bản tự kiểm điểm thì Hội đồng vẫn tiến hành họp."
"Hình thức kỷ luật nào của sinh viên từ mức nào trở lên sẽ được lưu vào hồ sơ quản lý sinh viên, và để quyết định kỷ luật Cảnh cáo chấm dứt hiệu lực, sinh viên cần đáp ứng điều kiện gì trong thời gian bao lâu?","**1.** Hình thức kỷ luật của sinh viên từ cảnh cáo trở lên được lưu vào hồ sơ quản lý sinh viên.

**2.** Để quyết định kỷ luật Cảnh cáo chấm dứt hiệu lực, sinh viên cần đáp ứng điều kiện: Sau **06 tháng kể từ ngày có quyết định kỷ luật** và **không tái phạm hoặc không có những vi phạm đến mức phải xử lý kỷ luật**."
"Nếu sinh viên bị kỷ luật mức Khiển trách, kết quả rèn luyện của họ không được vượt quá loại nào, ngay cả khi điểm số thực tế cao hơn?","Trong thời gian người học bị kỷ luật mức khiển trách, khi đánh giá kết quả rèn luyện **không được vượt quá loại khá**."
"Tiêu chí ""Đạo đức tốt"" trong danh hiệu ""Sinh viên 5 tốt"" yêu cầu điểm rèn luyện đạt từ bao nhiêu điểm trở lên, và việc vi phạm pháp luật có ảnh hưởng đến tiêu chí này không?","**1.** Tiêu chí ""Đạo đức tốt"" trong danh hiệu ""Sinh viên 5 tốt"" yêu cầu kết quả rèn luyện từ loại Tốt trở lên, tương ứng với điểm rèn luyện **từ 80 đến dưới 90 điểm**.

**2.** Việc vi phạm pháp luật có ảnh hưởng đến tiêu chí ""Đạo đức tốt"" trong danh hiệu ""Sinh viên 5 tốt"". Cụ thể: Có ít nhất **01 (một) giấy khen trở lên** của Trường, giấy chứng nhận thành tích của Khoa/Bộ môn, tổ chức Đoàn - Hội cấp Trường trở lên trong năm học hoặc các thành tích đặc biệt khác được tập thể lớp, Khoa, tổ chức Đoàn - Hội và Nhà trường ghi nhận; và không vi phạm pháp luật và quy chế, quy định của Trường, của địa phương nơi cư trú."
"Việc đánh giá ""Ý thức tham gia học tập"" và ""Ý thức chấp hành nội quy, quy chế"" có khung điểm tối đa là bao nhiêu cho mỗi mục?","Không có thông tin về khung điểm tối đa cho cả hai mục: **1.** Ý thức tham gia học tập và **2.** Ý thức chấp hành nội quy, quy chế."
"Để đạt tiêu chí ""Hội nhập tốt"" của danh hiệu ""Sinh viên 5 tốt"", sinh viên cần đạt chứng chỉ TOEIC tối thiểu bao nhiêu điểm, hoặc có thể đáp ứng bằng cách tham gia hoạt động nào khác liên quan đến ngoại ngữ?","Không có thông tin về điểm TOEIC tối thiểu hoặc các hoạt động ngoại ngữ khác để đáp ứng tiêu chí ""Hội nhập tốt"" của danh hiệu ""Sinh viên 5 tốt""."
"Để được xét chọn Danh hiệu sinh viên tiêu biểu cuối năm học, sinh viên cần đạt kết quả học tập và xếp loại rèn luyện cả năm ở mức nào trở lên?","Để được xét chọn Danh hiệu sinh viên tiêu biểu cuối năm học, sinh viên cần đạt kết quả học tập từ loại **khá trở lên** và xếp loại rèn luyện đạt từ loại **tốt trở lên**."
"Cố vấn học tập hỗ trợ sinh viên xây dựng kế hoạch học tập như thế nào, và sinh viên có thể tìm danh sách Ban cố vấn học tập của Khoa ở đâu?","Cố vấn học tập hỗ trợ sinh viên xây dựng kế hoạch học tập bằng cách: **1.** Tư vấn sinh viên xây dựng kế hoạch học tập cho từng học kỳ và toàn khóa học đảm bảo sự phù hợp với năng lực, hoàn cảnh, điều kiện học tập của mỗi sinh viên; **2.** Hướng dẫn sinh viên đăng ký học phần ở từng học kỳ (tiến độ) để hoàn thành kế hoạch học tập đã xây dựng; **3.** Tư vấn cho sinh viên điều chỉnh lại kế hoạch học tập cho thích hợp với điều kiện thực tế; **4.** Xác nhận kế hoạch học tập của sinh viên.  Không có thông tin về nơi tìm danh sách Ban cố vấn học tập của Khoa."
"Sinh viên tham gia tích cực các hoạt động Đoàn - Hội (theo tiêu chí Sinh viên tiêu biểu) có thể được cộng điểm rèn luyện ở mục nào theo Điều 8, và khung điểm tối đa cho mục đó là bao nhiêu?",Không có thông tin về mục cộng điểm rèn luyện theo Điều 8 và khung điểm tối đa cho mục đó.
"Sinh viên đạt điểm rèn luyện 70 điểm được phân loại rèn luyện là gì, và nếu sinh viên này đang trong thời gian bị kỷ luật Cảnh cáo thì kết quả rèn luyện cuối cùng không được vượt quá loại nào?",Sinh viên đạt điểm rèn luyện 70 điểm được phân loại rèn luyện là **Khá**. Nếu sinh viên đang trong thời gian bị kỷ luật Cảnh cáo thì kết quả rèn luyện không được vượt quá loại **trung bình**.
"Nếu sinh viên thắc mắc về điểm bộ phận với giảng viên giảng dạy nhưng không được giải quyết thỏa đáng, họ cần gửi đơn đến ai theo Điều 8, và nếu sau đó vẫn không thỏa đáng, họ có thể chuyển đơn đến cấp nào theo Điều 9?","Nếu sinh viên thắc mắc về điểm bộ phận với giảng viên giảng dạy nhưng không được giải quyết thỏa đáng, họ cần gửi đơn đến **Trưởng Bộ môn**. Nếu sau khi gửi đơn theo Điều 8 mà vẫn không thỏa đáng, họ có thể chuyển đơn đến cấp nào theo Điều 9?: Không có thông tin."
"Sinh viên cần liên hệ trực tiếp với đơn vị nào để được tư vấn về việc đăng ký học phần theo Điều 4, và nếu sau đó có sai sót trong danh sách lớp học phần đã đăng ký thành công, sinh viên cần nộp đơn kèm minh chứng đến đâu theo Điều 7?","Không có thông tin về đơn vị tư vấn đăng ký học phần theo Điều 4.  Nếu sau đó có sai sót trong danh sách lớp học phần đã đăng ký thành công, sinh viên cần nộp đơn kèm minh chứng đến **Phòng Đào tạo**."
"Theo Điều 4, sinh viên bị mất tài khoản cá nhân để đăng nhập website trường cần liên hệ trực tiếp phòng nào, và nếu thắc mắc qua trao đổi trực tiếp này không được giải quyết thỏa đáng, sinh viên có quyền làm gì tiếp theo theo Điều 5?",Không có thông tin về phòng ban cần liên hệ theo Điều 4 và hành động tiếp theo của sinh viên theo Điều 5 khi thắc mắc không được giải quyết thỏa đáng.
"Quỹ học bổng khuyến khích học tập cho chương trình đại trà được bố trí bằng bao nhiêu phần trăm tổng thu học phí, và tiêu chuẩn tối thiểu về điểm trung bình chung học bổng và điểm rèn luyện để được xét học bổng loại Khá là gì?","Quỹ học bổng khuyến khích học tập cho chương trình đại trà được bố trí bằng **8%** tổng thu học phí chương trình đại trà. Tiêu chuẩn tối thiểu về điểm trung bình chung học bổng để được xét học bổng loại Khá là **7,0 trở lên** và điểm rèn luyện là **70 trở lên**."
"Nhà trường có chấp nhận hình thức thắc mắc qua điện thoại không theo Điều 2, và nếu sinh viên muốn phúc khảo điểm thi kết thúc học phần thì nộp đơn ở đâu và trong thời hạn nào theo Điều 8?","Nhà trường **không chấp nhận** hình thức thắc mắc, kiến nghị của sinh viên qua điện thoại. Trường hợp sinh viên muốn phúc khảo điểm thi kết thúc học phần thì nộp đơn tại **khoa chuyên môn** trong vòng **3 ngày kể từ ngày công bố điểm**."
"Sinh viên có thể hỏi trực tuyến trên website về những vấn đề gì theo Điều 10, và khi tham gia trực tuyến, sinh viên phải tuân thủ yêu cầu gì về tiêu đề và cách viết theo Điều 11?",Không có thông tin về những vấn đề sinh viên có thể hỏi trực tuyến trên website theo Điều 10 và yêu cầu về tiêu đề cũng như cách viết khi tham gia trực tuyến theo Điều 11.
"Ai chịu trách nhiệm giải quyết thắc mắc, kiến nghị của sinh viên về những vấn đề nêu ở Điều 4 ngay khi nhận được thông tin, và nếu việc giải quyết qua trao đổi trực tiếp hoặc email không thỏa đáng, đơn viết sau đó cần có xác nhận của ai?","Không có thông tin về người chịu trách nhiệm giải quyết thắc mắc, kiến nghị của sinh viên theo Điều 4 và người xác nhận đơn khiếu nại khi việc giải quyết không thỏa đáng."
"Để được xét học bổng khuyến khích học tập loại Giỏi, sinh viên cần đạt điểm trung bình chung học bổng và điểm rèn luyện tối thiểu là bao nhiêu, và việc xét học bổng này có yêu cầu sinh viên nộp hồ sơ không?","Để được xét học bổng khuyến khích học tập loại Giỏi, sinh viên cần đạt điểm trung bình chung học bổng tối thiểu là **8,0 trở lên** và điểm rèn luyện tối thiểu là **80 trở lên**. Việc xét học bổng khuyến khích học tập loại Giỏi **không** yêu cầu sinh viên nộp hồ sơ. Học bổng khuyến khích học tập được nhà trường tự động xét."
